raw_gene	gene_input	gene_recovered_from_excel_date	human_gene_id	mapping_method	current_human_symbol	include_row
RN7SL169P	RN7SL169P	False	106480372	official_exact	RN7SL169P	True
RN7SL16P	RN7SL16P	False	106479231	official_exact	RN7SL16P	True
RN7SL170P	RN7SL170P	False	106479283	official_exact	RN7SL170P	True
RN7SL172P	RN7SL172P	False	106480967	official_exact	RN7SL172P	True
RN7SL174P	RN7SL174P	False	106479285	official_exact	RN7SL174P	True
RN7SL177P	RN7SL177P	False	106480969	official_exact	RN7SL177P	True
RN7SL180P	RN7SL180P	False	106480970	official_exact	RN7SL180P	True
RN7SL181P	RN7SL181P	False	106480492	official_exact	RN7SL181P	True
RN7SL182P	RN7SL182P	False	106479287	official_exact	RN7SL182P	True
RN7SL184P	RN7SL184P	False	106479288	official_exact	RN7SL184P	True
RN7SL185P	RN7SL185P	False	106479289	official_exact	RN7SL185P	True
RN7SL187P	RN7SL187P	False	106481829	official_exact	RN7SL187P	True
RN7SL188P	RN7SL188P	False	106479290	official_exact	RN7SL188P	True
RN7SL18P	RN7SL18P	False	106480927	official_exact	RN7SL18P	True
RN7SL192P	RN7SL192P	False	106480974	official_exact	RN7SL192P	True
RN7SL197P	RN7SL197P	False	106480975	official_exact	RN7SL197P	True
RN7SL199P	RN7SL199P	False	106480693	official_exact	RN7SL199P	True
RN7SL19P	RN7SL19P	False	106480370	official_exact	RN7SL19P	True
RN7SL2	RN7SL2	False	378706	official_exact	RN7SL2	True
RN7SL202P	RN7SL202P	False	106479295	official_exact	RN7SL202P	True
RN7SL204P	RN7SL204P	False	106480977	official_exact	RN7SL204P	True
RN7SL205P	RN7SL205P	False	106479297	official_exact	RN7SL205P	True
RN7SL208P	RN7SL208P	False	106480978	official_exact	RN7SL208P	True
RN7SL209P	RN7SL209P	False	106480494	official_exact	RN7SL209P	True
RN7SL211P	RN7SL211P	False	106479299	official_exact	RN7SL211P	True
RN7SL213P	RN7SL213P	False	106480979	official_exact	RN7SL213P	True
RN7SL214P	RN7SL214P	False	106479300	official_exact	RN7SL214P	True
RN7SL219P	RN7SL219P	False	106479302	official_exact	RN7SL219P	True
RN7SL220P	RN7SL220P	False	106479303	official_exact	RN7SL220P	True
RN7SL221P	RN7SL221P	False	106480982	official_exact	RN7SL221P	True
RN7SL225P	RN7SL225P	False	106479304	official_exact	RN7SL225P	True
RN7SL230P	RN7SL230P	False	106479306	official_exact	RN7SL230P	True
RN7SL231P	RN7SL231P	False	106480984	official_exact	RN7SL231P	True
RN7SL233P	RN7SL233P	False	106480985	official_exact	RN7SL233P	True
RN7SL236P	RN7SL236P	False	106480986	official_exact	RN7SL236P	True
RN7SL239P	RN7SL239P	False	106479309	official_exact	RN7SL239P	True
RN7SL23P	RN7SL23P	False	106480482	official_exact	RN7SL23P	True
RN7SL240P	RN7SL240P	False	106479310	official_exact	RN7SL240P	True
RN7SL241P	RN7SL241P	False	106480988	official_exact	RN7SL241P	True
RN7SL246P	RN7SL246P	False	106480989	official_exact	RN7SL246P	True
RN7SL250P	RN7SL250P	False	106479313	official_exact	RN7SL250P	True
RN7SL251P	RN7SL251P	False	106480990	official_exact	RN7SL251P	True
RN7SL253P	RN7SL253P	False	106479314	official_exact	RN7SL253P	True
RN7SL254P	RN7SL254P	False	106480991	official_exact	RN7SL254P	True
RN7SL258P	RN7SL258P	False	106480373	official_exact	RN7SL258P	True
RN7SL259P	RN7SL259P	False	106480992	official_exact	RN7SL259P	True
RN7SL25P	RN7SL25P	False	106479233	official_exact	RN7SL25P	True
RN7SL260P	RN7SL260P	False	106480497	official_exact	RN7SL260P	True
RN7SL261P	RN7SL261P	False	106479316	official_exact	RN7SL261P	True
RN7SL262P	RN7SL262P	False	106479317	official_exact	RN7SL262P	True
RN7SL263P	RN7SL263P	False	106480993	official_exact	RN7SL263P	True
RN7SL265P	RN7SL265P	False	106479318	official_exact	RN7SL265P	True
RN7SL267P	RN7SL267P	False	106481833	official_exact	RN7SL267P	True
RN7SL268P	RN7SL268P	False	106479319	official_exact	RN7SL268P	True
RN7SL269P	RN7SL269P	False	106479320	official_exact	RN7SL269P	True
RN7SL270P	RN7SL270P	False	106480995	official_exact	RN7SL270P	True
RN7SL275P	RN7SL275P	False	106480997	official_exact	RN7SL275P	True
RN7SL277P	RN7SL277P	False	106479323	official_exact	RN7SL277P	True
RN7SL279P	RN7SL279P	False	106480998	official_exact	RN7SL279P	True
RN7SL280P	RN7SL280P	False	106480498	official_exact	RN7SL280P	True
RN7SL285P	RN7SL285P	False	106479326	official_exact	RN7SL285P	True
RN7SL288P	RN7SL288P	False	106481000	official_exact	RN7SL288P	True
RN7SL297P	RN7SL297P	False	106479330	official_exact	RN7SL297P	True
RN7SL3	RN7SL3	False	378707	official_exact	RN7SL3	True
RN7SL300P	RN7SL300P	False	106481004	official_exact	RN7SL300P	True
RN7SL301P	RN7SL301P	False	106480499	official_exact	RN7SL301P	True
RN7SL303P	RN7SL303P	False	106481005	official_exact	RN7SL303P	True
RN7SL306P	RN7SL306P	False	106481006	official_exact	RN7SL306P	True
RN7SL307P	RN7SL307P	False	106480500	official_exact	RN7SL307P	True
RN7SL308P	RN7SL308P	False	106479335	official_exact	RN7SL308P	True
RN7SL30P	RN7SL30P	False	106479235	official_exact	RN7SL30P	True
RN7SL310P	RN7SL310P	False	106479336	official_exact	RN7SL310P	True
RN7SL313P	RN7SL313P	False	106481008	official_exact	RN7SL313P	True
RN7SL316P	RN7SL316P	False	106479337	official_exact	RN7SL316P	True
RN7SL317P	RN7SL317P	False	106479338	official_exact	RN7SL317P	True
RN7SL318P	RN7SL318P	False	106481009	official_exact	RN7SL318P	True
RN7SL320P	RN7SL320P	False	106481010	official_exact	RN7SL320P	True
RN7SL327P	RN7SL327P	False	106481012	official_exact	RN7SL327P	True
RN7SL328P	RN7SL328P	False	106481837	official_exact	RN7SL328P	True
RN7SL329P	RN7SL329P	False	106479343	official_exact	RN7SL329P	True
RN7SL32P	RN7SL32P	False	106480930	official_exact	RN7SL32P	True
RN7SL331P	RN7SL331P	False	106479344	official_exact	RN7SL331P	True
RN7SL333P	RN7SL333P	False	106481014	official_exact	RN7SL333P	True
RN7SL336P	RN7SL336P	False	106479346	official_exact	RN7SL336P	True
RN7SL337P	RN7SL337P	False	106481015	official_exact	RN7SL337P	True
RN7SL338P	RN7SL338P	False	106479347	official_exact	RN7SL338P	True
RN7SL34P	RN7SL34P	False	106481824	official_exact	RN7SL34P	True
RN7SL351P	RN7SL351P	False	106479351	official_exact	RN7SL351P	True
RN7SL353P	RN7SL353P	False	106481020	official_exact	RN7SL353P	True
RN7SL354P	RN7SL354P	False	106481838	official_exact	RN7SL354P	True
RN7SL356P	RN7SL356P	False	106479353	official_exact	RN7SL356P	True
RN7SL35P	RN7SL35P	False	106480931	official_exact	RN7SL35P	True
RN7SL363P	RN7SL363P	False	106480504	official_exact	RN7SL363P	True
RN7SL364P	RN7SL364P	False	106479356	official_exact	RN7SL364P	True
RN7SL366P	RN7SL366P	False	106481023	official_exact	RN7SL366P	True
RN7SL368P	RN7SL368P	False	106479357	official_exact	RN7SL368P	True
RN7SL369P	RN7SL369P	False	106480694	official_exact	RN7SL369P	True
RN7SL36P	RN7SL36P	False	106479237	official_exact	RN7SL36P	True
RN7SL377P	RN7SL377P	False	106479360	official_exact	RN7SL377P	True
RN7SL37P	RN7SL37P	False	106479238	official_exact	RN7SL37P	True
RN7SL381P	RN7SL381P	False	106479362	official_exact	RN7SL381P	True
RN7SL382P	RN7SL382P	False	106481027	official_exact	RN7SL382P	True
RN7SL384P	RN7SL384P	False	106481028	official_exact	RN7SL384P	True
RN7SL385P	RN7SL385P	False	106481840	official_exact	RN7SL385P	True
RN7SL388P	RN7SL388P	False	106479365	official_exact	RN7SL388P	True
RN7SL390P	RN7SL390P	False	106479366	official_exact	RN7SL390P	True
RN7SL391P	RN7SL391P	False	106481030	official_exact	RN7SL391P	True
RN7SL393P	RN7SL393P	False	106481756	official_exact	RN7SL393P	True
RN7SL394P	RN7SL394P	False	106479367	official_exact	RN7SL394P	True
RN7SL395P	RN7SL395P	False	106481031	official_exact	RN7SL395P	True
RN7SL396P	RN7SL396P	False	106479368	official_exact	RN7SL396P	True
RN7SL397P	RN7SL397P	False	106479369	official_exact	RN7SL397P	True
RN7SL399P	RN7SL399P	False	106479370	official_exact	RN7SL399P	True
RN7SL403P	RN7SL403P	False	106481034	official_exact	RN7SL403P	True
RN7SL404P	RN7SL404P	False	106479372	official_exact	RN7SL404P	True
RN7SL405P	RN7SL405P	False	106479373	official_exact	RN7SL405P	True
RN7SL40P	RN7SL40P	False	106480483	official_exact	RN7SL40P	True
RN7SL411P	RN7SL411P	False	106481035	official_exact	RN7SL411P	True
RN7SL413P	RN7SL413P	False	106479374	official_exact	RN7SL413P	True
RN7SL416P	RN7SL416P	False	106481037	official_exact	RN7SL416P	True
RN7SL417P	RN7SL417P	False	107080636	official_exact	RN7SL417P	True
RN7SL426P	RN7SL426P	False	106481842	official_exact	RN7SL426P	True
RN7SL42P	RN7SL42P	False	106479240	official_exact	RN7SL42P	True
RN7SL431P	RN7SL431P	False	106866913	official_exact	RN7SL431P	True
RN7SL434P	RN7SL434P	False	106480509	official_exact	RN7SL434P	True
RN7SL440P	RN7SL440P	False	106481042	official_exact	RN7SL440P	True
RN7SL441P	RN7SL441P	False	106479383	official_exact	RN7SL441P	True
RN7SL443P	RN7SL443P	False	106480510	official_exact	RN7SL443P	True
RN7SL444P	RN7SL444P	False	106479384	official_exact	RN7SL444P	True
RN7SL446P	RN7SL446P	False	106479385	official_exact	RN7SL446P	True
RN7SL448P	RN7SL448P	False	106481843	official_exact	RN7SL448P	True
RN7SL449P	RN7SL449P	False	106481045	official_exact	RN7SL449P	True
RN7SL44P	RN7SL44P	False	106480934	official_exact	RN7SL44P	True
RN7SL452P	RN7SL452P	False	106479387	official_exact	RN7SL452P	True
RN7SL455P	RN7SL455P	False	106479389	official_exact	RN7SL455P	True
RN7SL459P	RN7SL459P	False	106479390	official_exact	RN7SL459P	True
RN7SL45P	RN7SL45P	False	106481975	official_exact	RN7SL45P	True
RN7SL460P	RN7SL460P	False	106481048	official_exact	RN7SL460P	True
RN7SL464P	RN7SL464P	False	106481049	official_exact	RN7SL464P	True
RN7SL469P	RN7SL469P	False	106480512	official_exact	RN7SL469P	True
RN7SL470P	RN7SL470P	False	106479394	official_exact	RN7SL470P	True
RN7SL471P	RN7SL471P	False	106481051	official_exact	RN7SL471P	True
RN7SL472P	RN7SL472P	False	106479395	official_exact	RN7SL472P	True
RN7SL473P	RN7SL473P	False	106479396	official_exact	RN7SL473P	True
RN7SL477P	RN7SL477P	False	106479397	official_exact	RN7SL477P	True
RN7SL47P	RN7SL47P	False	106479242	official_exact	RN7SL47P	True
RN7SL481P	RN7SL481P	False	106481054	official_exact	RN7SL481P	True
RN7SL482P	RN7SL482P	False	106480513	official_exact	RN7SL482P	True
RN7SL483P	RN7SL483P	False	106479399	official_exact	RN7SL483P	True
RN7SL487P	RN7SL487P	False	106481055	official_exact	RN7SL487P	True
RN7SL488P	RN7SL488P	False	106479401	official_exact	RN7SL488P	True
RN7SL489P	RN7SL489P	False	106481056	official_exact	RN7SL489P	True
RN7SL494P	RN7SL494P	False	106481057	official_exact	RN7SL494P	True
RN7SL495P	RN7SL495P	False	106479404	official_exact	RN7SL495P	True
RN7SL498P	RN7SL498P	False	106479405	official_exact	RN7SL498P	True
RN7SL49P	RN7SL49P	False	106480935	official_exact	RN7SL49P	True
RN7SL4P	RN7SL4P	False	6030	official_exact	RN7SL4P	True
RN7SL502P	RN7SL502P	False	106479407	official_exact	RN7SL502P	True
RN7SL505P	RN7SL505P	False	106481758	official_exact	RN7SL505P	True
RN7SL508P	RN7SL508P	False	106481061	official_exact	RN7SL508P	True
RN7SL509P	RN7SL509P	False	106479409	official_exact	RN7SL509P	True
RN7SL510P	RN7SL510P	False	106479410	official_exact	RN7SL510P	True
RN7SL513P	RN7SL513P	False	106481062	official_exact	RN7SL513P	True
RN7SL517P	RN7SL517P	False	106481064	official_exact	RN7SL517P	True
RN7SL520P	RN7SL520P	False	106481065	official_exact	RN7SL520P	True
RN7SL521P	RN7SL521P	False	106479413	official_exact	RN7SL521P	True
RN7SL523P	RN7SL523P	False	106479414	official_exact	RN7SL523P	True
RN7SL524P	RN7SL524P	False	106481066	official_exact	RN7SL524P	True
RN7SL525P	RN7SL525P	False	106480516	official_exact	RN7SL525P	True
RN7SL526P	RN7SL526P	False	106479415	official_exact	RN7SL526P	True
RN7SL530P	RN7SL530P	False	106481067	official_exact	RN7SL530P	True
RN7SL535P	RN7SL535P	False	106479417	official_exact	RN7SL535P	True
RN7SL538P	RN7SL538P	False	106480517	official_exact	RN7SL538P	True
RN7SL539P	RN7SL539P	False	106479418	official_exact	RN7SL539P	True
RN7SL541P	RN7SL541P	False	106481069	official_exact	RN7SL541P	True
RN7SL544P	RN7SL544P	False	106481070	official_exact	RN7SL544P	True
RN7SL546P	RN7SL546P	False	106479420	official_exact	RN7SL546P	True
RN7SL549P	RN7SL549P	False	106481071	official_exact	RN7SL549P	True
RN7SL551P	RN7SL551P	False	106479422	official_exact	RN7SL551P	True
RN7SL552P	RN7SL552P	False	106481072	official_exact	RN7SL552P	True
RN7SL556P	RN7SL556P	False	106481073	official_exact	RN7SL556P	True
RN7SL558P	RN7SL558P	False	106481074	official_exact	RN7SL558P	True
RN7SL559P	RN7SL559P	False	106481849	official_exact	RN7SL559P	True
RN7SL560P	RN7SL560P	False	106479426	official_exact	RN7SL560P	True
RN7SL566P	RN7SL566P	False	106481850	official_exact	RN7SL566P	True
RN7SL567P	RN7SL567P	False	106481976	official_exact	RN7SL567P	True
RN7SL568P	RN7SL568P	False	106479429	official_exact	RN7SL568P	True
RN7SL569P	RN7SL569P	False	106481077	official_exact	RN7SL569P	True
RN7SL571P	RN7SL571P	False	106479431	official_exact	RN7SL571P	True
RN7SL574P	RN7SL574P	False	106481079	official_exact	RN7SL574P	True
RN7SL575P	RN7SL575P	False	106479432	official_exact	RN7SL575P	True
RN7SL577P	RN7SL577P	False	106481080	official_exact	RN7SL577P	True
RN7SL57P	RN7SL57P	False	106480484	official_exact	RN7SL57P	True
RN7SL581P	RN7SL581P	False	106479434	official_exact	RN7SL581P	True
RN7SL582P	RN7SL582P	False	106479435	official_exact	RN7SL582P	True
RN7SL583P	RN7SL583P	False	106481082	official_exact	RN7SL583P	True
RN7SL587P	RN7SL587P	False	106479437	official_exact	RN7SL587P	True
RN7SL589P	RN7SL589P	False	106479438	official_exact	RN7SL589P	True
RN7SL58P	RN7SL58P	False	106479245	official_exact	RN7SL58P	True
RN7SL591P	RN7SL591P	False	106481084	official_exact	RN7SL591P	True
RN7SL592P	RN7SL592P	False	106481851	official_exact	RN7SL592P	True
RN7SL594P	RN7SL594P	False	106479439	official_exact	RN7SL594P	True
RN7SL597P	RN7SL597P	False	106479440	official_exact	RN7SL597P	True
RN7SL5P	RN7SL5P	False	6031	official_exact	RN7SL5P	True
RN7SL600P	RN7SL600P	False	106481086	official_exact	RN7SL600P	True
RN7SL604P	RN7SL604P	False	106479442	official_exact	RN7SL604P	True
RN7SL605P	RN7SL605P	False	106481087	official_exact	RN7SL605P	True
RN7SL606P	RN7SL606P	False	106479443	official_exact	RN7SL606P	True
RN7SL607P	RN7SL607P	False	106481088	official_exact	RN7SL607P	True
RN7SL608P	RN7SL608P	False	106480521	official_exact	RN7SL608P	True
RN7SL610P	RN7SL610P	False	106479444	official_exact	RN7SL610P	True
RN7SL612P	RN7SL612P	False	106479445	official_exact	RN7SL612P	True
RN7SL614P	RN7SL614P	False	106481089	official_exact	RN7SL614P	True
RN7SL615P	RN7SL615P	False	106479446	official_exact	RN7SL615P	True
RN7SL617P	RN7SL617P	False	106481852	official_exact	RN7SL617P	True
RN7SL619P	RN7SL619P	False	106481091	official_exact	RN7SL619P	True
RN7SL620P	RN7SL620P	False	106479448	official_exact	RN7SL620P	True
RN7SL622P	RN7SL622P	False	106481092	official_exact	RN7SL622P	True
RN7SL623P	RN7SL623P	False	106480522	official_exact	RN7SL623P	True
RN7SL624P	RN7SL624P	False	106480379	official_exact	RN7SL624P	True
RN7SL625P	RN7SL625P	False	106479450	official_exact	RN7SL625P	True
RN7SL628P	RN7SL628P	False	106479451	official_exact	RN7SL628P	True
RN7SL629P	RN7SL629P	False	106479452	official_exact	RN7SL629P	True
RN7SL630P	RN7SL630P	False	106481094	official_exact	RN7SL630P	True
RN7SL634P	RN7SL634P	False	106481096	official_exact	RN7SL634P	True
RN7SL635P	RN7SL635P	False	106479454	official_exact	RN7SL635P	True
RN7SL63P	RN7SL63P	False	106480939	official_exact	RN7SL63P	True
RN7SL645P	RN7SL645P	False	106479457	official_exact	RN7SL645P	True
RN7SL646P	RN7SL646P	False	106481099	official_exact	RN7SL646P	True
RN7SL648P	RN7SL648P	False	106479459	official_exact	RN7SL648P	True
RN7SL650P	RN7SL650P	False	106480523	official_exact	RN7SL650P	True
RN7SL652P	RN7SL652P	False	106479460	official_exact	RN7SL652P	True
RN7SL656P	RN7SL656P	False	106481760	official_exact	RN7SL656P	True
RN7SL659P	RN7SL659P	False	106479462	official_exact	RN7SL659P	True
RN7SL660P	RN7SL660P	False	106479463	official_exact	RN7SL660P	True
RN7SL663P	RN7SL663P	False	106481103	official_exact	RN7SL663P	True
RN7SL664P	RN7SL664P	False	106479464	official_exact	RN7SL664P	True
RN7SL665P	RN7SL665P	False	106481104	official_exact	RN7SL665P	True
RN7SL673P	RN7SL673P	False	106480525	official_exact	RN7SL673P	True
RN7SL674P	RN7SL674P	False	106479468	official_exact	RN7SL674P	True
RN7SL677P	RN7SL677P	False	106479470	official_exact	RN7SL677P	True
RN7SL678P	RN7SL678P	False	106481108	official_exact	RN7SL678P	True
RN7SL67P	RN7SL67P	False	106479248	official_exact	RN7SL67P	True
RN7SL681P	RN7SL681P	False	106479471	official_exact	RN7SL681P	True
RN7SL684P	RN7SL684P	False	106479472	official_exact	RN7SL684P	True
RN7SL687P	RN7SL687P	False	106481110	official_exact	RN7SL687P	True
RN7SL688P	RN7SL688P	False	106479474	official_exact	RN7SL688P	True
RN7SL689P	RN7SL689P	False	106481111	official_exact	RN7SL689P	True
RN7SL68P	RN7SL68P	False	107080632	official_exact	RN7SL68P	True
RN7SL690P	RN7SL690P	False	106479475	official_exact	RN7SL690P	True
RN7SL698P	RN7SL698P	False	106481113	official_exact	RN7SL698P	True
RN7SL69P	RN7SL69P	False	106480940	official_exact	RN7SL69P	True
RN7SL702P	RN7SL702P	False	106481114	official_exact	RN7SL702P	True
RN7SL703P	RN7SL703P	False	106479479	official_exact	RN7SL703P	True
RN7SL704P	RN7SL704P	False	106481115	official_exact	RN7SL704P	True
RN7SL711P	RN7SL711P	False	106479482	official_exact	RN7SL711P	True
RN7SL713P	RN7SL713P	False	106480381	official_exact	RN7SL713P	True
RN7SL715P	RN7SL715P	False	106479483	official_exact	RN7SL715P	True
RN7SL716P	RN7SL716P	False	106479484	official_exact	RN7SL716P	True
RN7SL718P	RN7SL718P	False	106479485	official_exact	RN7SL718P	True
RN7SL719P	RN7SL719P	False	106481119	official_exact	RN7SL719P	True
RN7SL720P	RN7SL720P	False	106480528	official_exact	RN7SL720P	True
RN7SL722P	RN7SL722P	False	106479486	official_exact	RN7SL722P	True
RN7SL724P	RN7SL724P	False	106479487	official_exact	RN7SL724P	True
RN7SL726P	RN7SL726P	False	106479488	official_exact	RN7SL726P	True
RN7SL728P	RN7SL728P	False	106481857	official_exact	RN7SL728P	True
RN7SL72P	RN7SL72P	False	106480941	official_exact	RN7SL72P	True
RN7SL733P	RN7SL733P	False	106479489	official_exact	RN7SL733P	True
RN7SL735P	RN7SL735P	False	106480529	official_exact	RN7SL735P	True
RN7SL736P	RN7SL736P	False	107080652	official_exact	RN7SL736P	True
RN7SL738P	RN7SL738P	False	106480695	official_exact	RN7SL738P	True
RN7SL73P	RN7SL73P	False	106479250	official_exact	RN7SL73P	True
RN7SL741P	RN7SL741P	False	106481124	official_exact	RN7SL741P	True
RN7SL743P	RN7SL743P	False	106479492	official_exact	RN7SL743P	True
RN7SL744P	RN7SL744P	False	106479493	official_exact	RN7SL744P	True
RN7SL745P	RN7SL745P	False	106481858	official_exact	RN7SL745P	True
RN7SL748P	RN7SL748P	False	106481125	official_exact	RN7SL748P	True
RN7SL749P	RN7SL749P	False	106479494	official_exact	RN7SL749P	True
RN7SL750P	RN7SL750P	False	106481126	official_exact	RN7SL750P	True
RN7SL751P	RN7SL751P	False	106479495	official_exact	RN7SL751P	True
RN7SL752P	RN7SL752P	False	106481127	official_exact	RN7SL752P	True
RN7SL753P	RN7SL753P	False	106479496	official_exact	RN7SL753P	True
RN7SL754P	RN7SL754P	False	106479497	official_exact	RN7SL754P	True
RN7SL756P	RN7SL756P	False	106481128	official_exact	RN7SL756P	True
RN7SL75P	RN7SL75P	False	107063539	official_exact	RN7SL75P	True
RN7SL760P	RN7SL760P	False	106481129	official_exact	RN7SL760P	True
RN7SL762P	RN7SL762P	False	106479500	official_exact	RN7SL762P	True
RN7SL764P	RN7SL764P	False	106480531	official_exact	RN7SL764P	True
RN7SL767P	RN7SL767P	False	106481131	official_exact	RN7SL767P	True
RN7SL76P	RN7SL76P	False	106479251	official_exact	RN7SL76P	True
RN7SL771P	RN7SL771P	False	106481132	official_exact	RN7SL771P	True
RN7SL775P	RN7SL775P	False	106481859	official_exact	RN7SL775P	True
RN7SL784P	RN7SL784P	False	106481134	official_exact	RN7SL784P	True
RN7SL788P	RN7SL788P	False	106481135	official_exact	RN7SL788P	True
RN7SL789P	RN7SL789P	False	106479508	official_exact	RN7SL789P	True
RN7SL78P	RN7SL78P	False	106481752	official_exact	RN7SL78P	True
RN7SL791P	RN7SL791P	False	106481860	official_exact	RN7SL791P	True
RN7SL792P	RN7SL792P	False	106479509	official_exact	RN7SL792P	True
RN7SL794P	RN7SL794P	False	106479510	official_exact	RN7SL794P	True
RN7SL798P	RN7SL798P	False	106480533	official_exact	RN7SL798P	True
RN7SL799P	RN7SL799P	False	106480382	official_exact	RN7SL799P	True
RN7SL801P	RN7SL801P	False	106481139	official_exact	RN7SL801P	True
RN7SL803P	RN7SL803P	False	106479514	official_exact	RN7SL803P	True
RN7SL806P	RN7SL806P	False	106479515	official_exact	RN7SL806P	True
RN7SL807P	RN7SL807P	False	106481141	official_exact	RN7SL807P	True
RN7SL809P	RN7SL809P	False	106479516	official_exact	RN7SL809P	True
RN7SL810P	RN7SL810P	False	106481142	official_exact	RN7SL810P	True
RN7SL811P	RN7SL811P	False	106479517	official_exact	RN7SL811P	True
RN7SL812P	RN7SL812P	False	106479518	official_exact	RN7SL812P	True
RN7SL815P	RN7SL815P	False	106479519	official_exact	RN7SL815P	True
RN7SL819P	RN7SL819P	False	106481145	official_exact	RN7SL819P	True
RN7SL81P	RN7SL81P	False	106479253	official_exact	RN7SL81P	True
RN7SL820P	RN7SL820P	False	106480535	official_exact	RN7SL820P	True
RN7SL823P	RN7SL823P	False	106479522	official_exact	RN7SL823P	True
RN7SL824P	RN7SL824P	False	106481146	official_exact	RN7SL824P	True
RN7SL825P	RN7SL825P	False	107080654	official_exact	RN7SL825P	True
RN7SL827P	RN7SL827P	False	106481762	official_exact	RN7SL827P	True
RN7SL82P	RN7SL82P	False	106480944	official_exact	RN7SL82P	True
RN7SL832P	RN7SL832P	False	106479524	official_exact	RN7SL832P	True
RN7SL833P	RN7SL833P	False	106479525	official_exact	RN7SL833P	True
RN7SL834P	RN7SL834P	False	106481148	official_exact	RN7SL834P	True
RN7SL835P	RN7SL835P	False	106479526	official_exact	RN7SL835P	True
RN7SL838P	RN7SL838P	False	106479527	official_exact	RN7SL838P	True
RN7SL842P	RN7SL842P	False	106479529	official_exact	RN7SL842P	True
RN7SL845P	RN7SL845P	False	106481863	official_exact	RN7SL845P	True
RN7SL846P	RN7SL846P	False	106479530	official_exact	RN7SL846P	True
RN7SL849P	RN7SL849P	False	106479531	official_exact	RN7SL849P	True
RN7SL850P	RN7SL850P	False	106479532	official_exact	RN7SL850P	True
RN7SL851P	RN7SL851P	False	106480537	official_exact	RN7SL851P	True
RN7SL854P	RN7SL854P	False	106480383	official_exact	RN7SL854P	True
RN7SL856P	RN7SL856P	False	106479533	official_exact	RN7SL856P	True
RN7SL861P	RN7SL861P	False	106479534	official_exact	RN7SL861P	True
RN7SL862P	RN7SL862P	False	106479535	official_exact	RN7SL862P	True
RN7SL863P	RN7SL863P	False	106480538	official_exact	RN7SL863P	True
RN7SL864P	RN7SL864P	False	106479536	official_exact	RN7SL864P	True
RN7SL89P	RN7SL89P	False	106479256	official_exact	RN7SL89P	True
RN7SL8P	RN7SL8P	False	6034	official_exact	RN7SL8P	True
RN7SL93P	RN7SL93P	False	106480947	official_exact	RN7SL93P	True
RN7SL96P	RN7SL96P	False	106480486	official_exact	RN7SL96P	True
RNA5-8SN1	RNA5-8SN1	False	106632260	official_exact	RNA5-8SN1	True
RNA5-8SN4	RNA5-8SN4	False	109864274	official_exact	RNA5-8SN4	True
RNA5-8SN5	RNA5-8SN5	False	100008587	official_exact	RNA5-8SN5	True
RNA5SP101	RNA5SP101	False	100873372	official_exact	RNA5SP101	True
RNA5SP103	RNA5SP103	False	100873374	official_exact	RNA5SP103	True
RNA5SP104	RNA5SP104	False	100873375	official_exact	RNA5SP104	True
RNA5SP108	RNA5SP108	False	100873378	official_exact	RNA5SP108	True
RNA5SP111	RNA5SP111	False	100873381	official_exact	RNA5SP111	True
RNA5SP113	RNA5SP113	False	100873383	official_exact	RNA5SP113	True
RNA5SP118	RNA5SP118	False	100873388	official_exact	RNA5SP118	True
RNA5SP122	RNA5SP122	False	100873392	official_exact	RNA5SP122	True
RNA5SP123	RNA5SP123	False	100873393	official_exact	RNA5SP123	True
RNA5SP128	RNA5SP128	False	100873398	official_exact	RNA5SP128	True
RNA5SP129	RNA5SP129	False	100873399	official_exact	RNA5SP129	True
RNA5SP132	RNA5SP132	False	100873401	official_exact	RNA5SP132	True
RNA5SP133	RNA5SP133	False	100873402	official_exact	RNA5SP133	True
RNA5SP139	RNA5SP139	False	100873407	official_exact	RNA5SP139	True
RNA5SP140	RNA5SP140	False	106478996	official_exact	RNA5SP140	True
RNA5SP143	RNA5SP143	False	100873410	official_exact	RNA5SP143	True
RNA5SP145	RNA5SP145	False	100873412	official_exact	RNA5SP145	True
RNA5SP151	RNA5SP151	False	100873417	official_exact	RNA5SP151	True
RNA5SP152	RNA5SP152	False	100873418	official_exact	RNA5SP152	True
RNA5SP154	RNA5SP154	False	100873420	official_exact	RNA5SP154	True
RNA5SP155	RNA5SP155	False	100873421	official_exact	RNA5SP155	True
RNA5SP158	RNA5SP158	False	100873424	official_exact	RNA5SP158	True
RNA5SP160	RNA5SP160	False	100873426	official_exact	RNA5SP160	True
RNA5SP165	RNA5SP165	False	100873430	official_exact	RNA5SP165	True
RNA5SP169	RNA5SP169	False	100873434	official_exact	RNA5SP169	True
RNA5SP171	RNA5SP171	False	100873436	official_exact	RNA5SP171	True
RNA5SP172	RNA5SP172	False	106478997	official_exact	RNA5SP172	True
RNA5SP18	RNA5SP18	False	100873273	official_exact	RNA5SP18	True
RNA5SP186	RNA5SP186	False	100873448	official_exact	RNA5SP186	True
RNA5SP187	RNA5SP187	False	100873449	official_exact	RNA5SP187	True
RNA5SP191	RNA5SP191	False	100873453	official_exact	RNA5SP191	True
RNA5SP194	RNA5SP194	False	100873456	official_exact	RNA5SP194	True
RNA5SP195	RNA5SP195	False	100873457	official_exact	RNA5SP195	True
RNA5SP197	RNA5SP197	False	100873459	official_exact	RNA5SP197	True
