raw_gene	gene_input	gene_recovered_from_excel_date	human_gene_id	mapping_method	current_human_symbol	include_row
C10orf88	C10orf88	False	80007	official_exact	C10orf88	True
ZRANB1	ZRANB1	False	54764	official_exact	ZRANB1	True
MKI67	MKI67	False	4288	official_exact	MKI67	True
TCERG1L	TCERG1L	False	256536	official_exact	TCERG1L	True
SPRN	SPRN	False	503542	official_exact	SPRN	True
POLR2L	POLR2L	False	5441	official_exact	POLR2L	True
CD81	CD81	False	975	official_exact	CD81	True
CHRNA10	CHRNA10	False	57053	official_exact	CHRNA10	True
OR51E2	OR51E2	False	81285	official_exact	OR51E2	True
UBQLNL	UBQLNL	False	143630	official_exact	UBQLNL	True
OR56B2P	OR56B2P	False	390073	unique_synonym	OR56B2	True
OR52N5	OR52N5	False	390075	official_exact	OR52N5	True
CNGA4	CNGA4	False	1262	official_exact	CNGA4	True
OVCH2	OVCH2	False	341277	official_exact	OVCH2	True
AMPD3	AMPD3	False	272	official_exact	AMPD3	True
LYVE1	LYVE1	False	10894	official_exact	LYVE1	True
FAR1	FAR1	False	84188	official_exact	FAR1	True
CALCA	CALCA	False	796	official_exact	CALCA	True
SOX6	SOX6	False	55553	official_exact	SOX6	True
NCR3LG1	NCR3LG1	False	374383	official_exact	NCR3LG1	True
LIN7C	LIN7C	False	55327	official_exact	LIN7C	True
KIF18A	KIF18A	False	81930	official_exact	KIF18A	True
IMMP1L	IMMP1L	False	196294	official_exact	IMMP1L	True
CD44	CD44	False	960	official_exact	CD44	True
TRIM44	TRIM44	False	54765	official_exact	TRIM44	True
CD82	CD82	False	3732	official_exact	CD82	True
CHRM4	CHRM4	False	1132	official_exact	CHRM4	True
MTCH2	MTCH2	False	23788	official_exact	MTCH2	True
ZDHHC5	ZDHHC5	False	25921	official_exact	ZDHHC5	True
LPXN	LPXN	False	9404	official_exact	LPXN	True
GLYATL2	GLYATL2	False	219970	official_exact	GLYATL2	True
FAM111B	FAM111B	False	374393	official_exact	FAM111B	True
MPEG1	MPEG1	False	219972	official_exact	MPEG1	True
MS4A14	MS4A14	False	84689	official_exact	MS4A14	True
TMEM109	TMEM109	False	79073	official_exact	TMEM109	True
VPS37C	VPS37C	False	55048	official_exact	VPS37C	True
FADS2	FADS2	False	9415	official_exact	FADS2	True
FADS1	FADS1	False	3992	official_exact	FADS1	True
ZBTB3	ZBTB3	False	79842	official_exact	ZBTB3	True
MARK2	MARK2	False	2011	official_exact	MARK2	True
TRPT1	TRPT1	False	83707	official_exact	TRPT1	True
BAD	BAD	False	572	official_exact	BAD	True
SLC22A11	SLC22A11	False	55867	official_exact	SLC22A11	True
SYVN1	SYVN1	False	84447	official_exact	SYVN1	True
FAM89B	FAM89B	False	23625	official_exact	FAM89B	True
SLC29A2	SLC29A2	False	3177	official_exact	SLC29A2	True
ACTN3	ACTN3	False	89	official_exact	ACTN3	True
CTSF	CTSF	False	8722	official_exact	CTSF	True
SPTBN2	SPTBN2	False	6712	official_exact	SPTBN2	True
C11orf80	C11orf80	False	79703	unique_synonym	TOP6BL	True
TPCN2	TPCN2	False	219931	official_exact	TPCN2	True
FADD	FADD	False	8772	official_exact	FADD	True
DHCR7	DHCR7	False	1717	official_exact	DHCR7	True
KRTAP5-9	KRTAP5-9	False	3846	official_exact	KRTAP5-9	True
INPPL1	INPPL1	False	3636	official_exact	INPPL1	True
SPCS2	SPCS2	False	9789	official_exact	SPCS2	True
GDPD4	GDPD4	False	220032	official_exact	GDPD4	True
USP35	USP35	False	57558	official_exact	USP35	True
FAT3	FAT3	False	120114	official_exact	FAT3	True
HEPHL1	HEPHL1	False	341208	official_exact	HEPHL1	True
MMP3	MMP3	False	4314	official_exact	MMP3	True
DCUN1D5	DCUN1D5	False	84259	official_exact	DCUN1D5	True
DYNC2H1	DYNC2H1	False	79659	official_exact	DYNC2H1	True
ALG9	ALG9	False	79796	official_exact	ALG9	True
TIMM8B	TIMM8B	False	26521	official_exact	TIMM8B	True
RBM7	RBM7	False	10179	official_exact	RBM7	True
NXPE1	NXPE1	False	120400	official_exact	NXPE1	True
NXPE2	NXPE2	False	120406	official_exact	NXPE2	True
RNF214	RNF214	False	257160	official_exact	RNF214	True
DSCAML1	DSCAML1	False	57453	official_exact	DSCAML1	True
TMPRSS13	TMPRSS13	False	84000	official_exact	TMPRSS13	True
CD3D	CD3D	False	915	official_exact	CD3D	True
DDX6	DDX6	False	1656	official_exact	DDX6	True
UPK2	UPK2	False	7379	official_exact	UPK2	True
HMBS	HMBS	False	3145	official_exact	HMBS	True
ARHGEF12	ARHGEF12	False	23365	official_exact	ARHGEF12	True
TMEM218	TMEM218	False	219854	official_exact	TMEM218	True
EI24	EI24	False	9538	official_exact	EI24	True
RPUSD4	RPUSD4	False	84881	official_exact	RPUSD4	True
ADAMTS15	ADAMTS15	False	170689	official_exact	ADAMTS15	True
NINJ2	NINJ2	False	4815	official_exact	NINJ2	True
FKBP4	FKBP4	False	2288	official_exact	FKBP4	True
C12orf4	C12orf4	False	57102	unique_synonym	FERRY3	True
TNFRSF1A	TNFRSF1A	False	7132	official_exact	TNFRSF1A	True
IFFO1	IFFO1	False	25900	official_exact	IFFO1	True
COPS7A	COPS7A	False	50813	official_exact	COPS7A	True
ATN1	ATN1	False	1822	official_exact	ATN1	True
C1S	C1S	False	716	official_exact	C1S	True
GABARAPL1	GABARAPL1	False	23710	official_exact	GABARAPL1	True
PRB4	PRB4	False	5545	official_exact	PRB4	True
CREBL2	CREBL2	False	1389	official_exact	CREBL2	True
PLBD1	PLBD1	False	79887	official_exact	PLBD1	True
C12orf60	C12orf60	False	144608	official_exact	C12orf60	True
ETFRF1	ETFRF1	False	144363	official_exact	ETFRF1	True
REP15	REP15	False	387849	official_exact	REP15	True
C12orf40	C12orf40	False	283461	unique_synonym	REDIC1	True
GXYLT1	GXYLT1	False	283464	official_exact	GXYLT1	True
ZCRB1	ZCRB1	False	85437	official_exact	ZCRB1	True
CCNT1	CCNT1	False	904	official_exact	CCNT1	True
DDN	DDN	False	23109	official_exact	DDN	True
DIP2B	DIP2B	False	57609	official_exact	DIP2B	True
KRT76	KRT76	False	51350	official_exact	KRT76	True
TNS2	TNS2	False	23371	official_exact	TNS2	True
MYG1	MYG1	False	60314	official_exact	MYG1	True
SMARCC2	SMARCC2	False	6601	official_exact	SMARCC2	True
ANKRD52	ANKRD52	False	283373	official_exact	ANKRD52	True
ZBTB39	ZBTB39	False	9880	official_exact	ZBTB39	True
TAC3	TAC3	False	6866	official_exact	TAC3	True
STAT6	STAT6	False	6778	official_exact	STAT6	True
MARS1	MARS1	False	4141	official_exact	MARS1	True
RP11-571M6.19	RP11-571M6.19	False		unresolved_or_ambiguous		False
TSFM	TSFM	False	10102	official_exact	TSFM	True
USP15	USP15	False	9958	official_exact	USP15	True
RXYLT1	RXYLT1	False	10329	official_exact	RXYLT1	True
LLPH	LLPH	False	84298	official_exact	LLPH	True
TBC1D15	TBC1D15	False	64786	official_exact	TBC1D15	True
METAP2	METAP2	False	10988	official_exact	METAP2	True
CHST11	CHST11	False	50515	official_exact	CHST11	True
PWP1	PWP1	False	11137	official_exact	PWP1	True
SDSL	SDSL	False	113675	official_exact	SDSL	True
MAP1LC3B2	MAP1LC3B2	False	643246	official_exact	MAP1LC3B2	True
SPRING1	SPRING1	False	79794	official_exact	SPRING1	True
HRK	HRK	False	8739	official_exact	HRK	True
SRRM4	SRRM4	False	84530	official_exact	SRRM4	True
PRKAB1	PRKAB1	False	5564	official_exact	PRKAB1	True
COX6A1	COX6A1	False	1337	official_exact	COX6A1	True
ACADS	ACADS	False	35	official_exact	ACADS	True
ABCB9	ABCB9	False	23457	official_exact	ABCB9	True
GJA3	GJA3	False	2700	official_exact	GJA3	True
MICU2	MICU2	False	221154	official_exact	MICU2	True
PAN3	PAN3	False	255967	official_exact	PAN3	True
ALOX5AP	ALOX5AP	False	241	official_exact	ALOX5AP	True
MEDAG	MEDAG	False	84935	official_exact	MEDAG	True
HSPH1	HSPH1	False	10808	official_exact	HSPH1	True
COG6	COG6	False	57511	official_exact	COG6	True
ELF1	ELF1	False	1997	official_exact	ELF1	True
TNFSF11	TNFSF11	False	8600	official_exact	TNFSF11	True
CCDC122	CCDC122	False	160857	official_exact	CCDC122	True
TPT1	TPT1	False	7178	official_exact	TPT1	True
SUCLA2	SUCLA2	False	8803	official_exact	SUCLA2	True
EBPL	EBPL	False	84650	official_exact	EBPL	True
RNASEH2B	RNASEH2B	False	79621	official_exact	RNASEH2B	True
INTS6	INTS6	False	26512	official_exact	INTS6	True
NEK5	NEK5	False	341676	official_exact	NEK5	True
PIBF1	PIBF1	False	10464	official_exact	PIBF1	True
NALCN	NALCN	False	259232	official_exact	NALCN	True
GRTP1	GRTP1	False	79774	official_exact	GRTP1	True
CDC16	CDC16	False	8881	official_exact	CDC16	True
RNASE13	RNASE13	False	440163	official_exact	RNASE13	True
SUPT16H	SUPT16H	False	11198	official_exact	SUPT16H	True
TOX4	TOX4	False	9878	official_exact	TOX4	True
METTL3	METTL3	False	56339	official_exact	METTL3	True
HAUS4	HAUS4	False	54930	official_exact	HAUS4	True
DCAF11	DCAF11	False	80344	official_exact	DCAF11	True
PSME1	PSME1	False	5720	official_exact	PSME1	True
RP11-468E2.4	RP11-468E2.4	False		unresolved_or_ambiguous		False
DHRS1	DHRS1	False	115817	official_exact	DHRS1	True
G2E3	G2E3	False	55632	official_exact	G2E3	True
SRP54	SRP54	False	6729	official_exact	SRP54	True
FAM177A1	FAM177A1	False	283635	official_exact	FAM177A1	True
KLHL28	KLHL28	False	54813	official_exact	KLHL28	True
TOGARAM1	TOGARAM1	False	23116	official_exact	TOGARAM1	True
PRPF39	PRPF39	False	55015	official_exact	PRPF39	True
L2HGDH	L2HGDH	False	79944	official_exact	L2HGDH	True
SAMD4A	SAMD4A	False	23034	official_exact	SAMD4A	True
TBPL2	TBPL2	False	387332	official_exact	TBPL2	True
ERH	ERH	False	2079	official_exact	ERH	True
HEATR4	HEATR4	False	399671	official_exact	HEATR4	True
COQ6	COQ6	False	51004	official_exact	COQ6	True
MLH3	MLH3	False	27030	official_exact	MLH3	True
TMED8	TMED8	False	283578	official_exact	TMED8	True
SAMD15	SAMD15	False	161394	official_exact	SAMD15	True
NOXRED1	NOXRED1	False	122945	official_exact	NOXRED1	True
PTPN21	PTPN21	False	11099	official_exact	PTPN21	True
CALM1	CALM1	False	801	official_exact	CALM1	True
MOAP1	MOAP1	False	64112	official_exact	MOAP1	True
CKB	CKB	False	1152	official_exact	CKB	True
ASPG	ASPG	False	374569	official_exact	ASPG	True
NPAP1	NPAP1	False	23742	official_exact	NPAP1	True
HERC2	HERC2	False	8924	official_exact	HERC2	True
FAN1	FAN1	False	22909	official_exact	FAN1	True
KATNBL1	KATNBL1	False	79768	official_exact	KATNBL1	True
NOP10	NOP10	False	55505	official_exact	NOP10	True
GOLGA8B	GOLGA8B	False	440270	official_exact	GOLGA8B	True
FAM98B	FAM98B	False	283742	unique_synonym	TSLIG3B	True
OIP5	OIP5	False	11339	official_exact	OIP5	True
NUSAP1	NUSAP1	False	51203	official_exact	NUSAP1	True
NDUFAF1	NDUFAF1	False	51103	official_exact	NDUFAF1	True
VPS39	VPS39	False	23339	official_exact	VPS39	True
HAUS2	HAUS2	False	55142	official_exact	HAUS2	True
SHF	SHF	False	90525	official_exact	SHF	True
BLOC1S6	BLOC1S6	False	26258	official_exact	BLOC1S6	True
COPS2	COPS2	False	9318	official_exact	COPS2	True
USP8	USP8	False	9101	official_exact	USP8	True
MAPK6	MAPK6	False	5597	official_exact	MAPK6	True
RAB27A	RAB27A	False	5873	official_exact	RAB27A	True
PIGBOS1	PIGBOS1	False	101928527	official_exact	PIGBOS1	True
MYO1E	MYO1E	False	4643	official_exact	MYO1E	True
RBPMS2	RBPMS2	False	348093	official_exact	RBPMS2	True
MTFMT	MTFMT	False	123263	official_exact	MTFMT	True
DENND4A	DENND4A	False	10260	official_exact	DENND4A	True
CLN6	CLN6	False	54982	official_exact	CLN6	True
UBL7	UBL7	False	84993	official_exact	UBL7	True
SIN3A	SIN3A	False	25942	official_exact	SIN3A	True
IMP3	IMP3	False	55272	official_exact	IMP3	True
RCN2	RCN2	False	5955	official_exact	RCN2	True
TSPAN3	TSPAN3	False	10099	official_exact	TSPAN3	True
SH2D7	SH2D7	False	646892	official_exact	SH2D7	True
WDR61	WDR61	False	80349	unique_synonym	SKIC8	True
TMED3	TMED3	False	23423	official_exact	TMED3	True
GOLGA6L10	GOLGA6L10	False	647042	official_exact	GOLGA6L10	True
BTBD1	BTBD1	False	53339	official_exact	BTBD1	True
GOLGA6L4	GOLGA6L4	False	643707	official_exact	GOLGA6L4	True
RP11-697E2.12	RP11-697E2.12	False		unresolved_or_ambiguous		False
PRC1	PRC1	False	9055	official_exact	PRC1	True
AC068831.18	AC068831.18	False		unresolved_or_ambiguous		False
VPS33B	VPS33B	False	26276	official_exact	VPS33B	True
LRRC28	LRRC28	False	123355	official_exact	LRRC28	True
CHSY1	CHSY1	False	22856	official_exact	CHSY1	True
NHLRC4	NHLRC4	False	283948	official_exact	NHLRC4	True
WDR24	WDR24	False	84219	official_exact	WDR24	True
TPSG1	TPSG1	False	25823	official_exact	TPSG1	True
TPSAB1	TPSAB1	False	7177	official_exact	TPSAB1	True
MRPS34	MRPS34	False	65993	official_exact	MRPS34	True
TSC2	TSC2	False	7249	official_exact	TSC2	True
TBC1D24	TBC1D24	False	57465	official_exact	TBC1D24	True
CLUAP1	CLUAP1	False	23059	unique_synonym	IFT38	True
DNASE1	DNASE1	False	1773	official_exact	DNASE1	True
UBALD1	UBALD1	False	124402	official_exact	UBALD1	True
TEKT5	TEKT5	False	146279	official_exact	TEKT5	True
NPIPB2	NPIPB2	False	729978	official_exact	NPIPB2	True
SNX29	SNX29	False	92017	official_exact	SNX29	True
KNOP1	KNOP1	False	400506	official_exact	KNOP1	True
IL21R	IL21R	False	50615	official_exact	IL21R	True
APOBR	APOBR	False	55911	official_exact	APOBR	True
PAGR1	PAGR1	False	79447	official_exact	PAGR1	True
TAOK2	TAOK2	False	9344	official_exact	TAOK2	True
DOC2A	DOC2A	False	8448	official_exact	DOC2A	True
GDPD3	GDPD3	False	79153	official_exact	GDPD3	True
SRCAP	SRCAP	False	10847	official_exact	SRCAP	True
TRIM72	TRIM72	False	493829	official_exact	TRIM72	True
ZNF843	ZNF843	False	283933	official_exact	ZNF843	True
ORC6	ORC6	False	23594	official_exact	ORC6	True
CYLD	CYLD	False	1540	official_exact	CYLD	True
MMP2	MMP2	False	4313	official_exact	MMP2	True
CCL22	CCL22	False	6367	official_exact	CCL22	True
PRSS54	PRSS54	False	221191	official_exact	PRSS54	True
CNOT1	CNOT1	False	23019	official_exact	CNOT1	True
RP11-403P17.5	RP11-403P17.5	False		unresolved_or_ambiguous		False
CKLF-CMTM1	CKLF-CMTM1	False	100529251	official_exact	CKLF-CMTM1	True
CMTM1	CMTM1	False	113540	official_exact	CMTM1	True
TERB1	TERB1	False	283847	official_exact	TERB1	True
CES2	CES2	False	8824	official_exact	CES2	True
TRADD	TRADD	False	8717	official_exact	TRADD	True
KCTD19	KCTD19	False	146212	official_exact	KCTD19	True
RIPOR1	RIPOR1	False	79567	official_exact	RIPOR1	True
TSNAXIP1	TSNAXIP1	False	55815	official_exact	TSNAXIP1	True
NRN1L	NRN1L	False	123904	official_exact	NRN1L	True
SLC7A6	SLC7A6	False	9057	official_exact	SLC7A6	True
CHTF8	CHTF8	False	54921	official_exact	CHTF8	True
HYDIN	HYDIN	False	54768	official_exact	HYDIN	True
NPIPB15	NPIPB15	False	440348	official_exact	NPIPB15	True
GLG1	GLG1	False	2734	official_exact	GLG1	True
RP11-303E16.8	RP11-303E16.8	False		unresolved_or_ambiguous		False
MLYCD	MLYCD	False	23417	official_exact	MLYCD	True
WFDC1	WFDC1	False	58189	official_exact	WFDC1	True
ANKRD11	ANKRD11	False	29123	official_exact	ANKRD11	True
SMYD4	SMYD4	False	114826	official_exact	SMYD4	True
METTL16	METTL16	False	79066	official_exact	METTL16	True
ITGAE	ITGAE	False	3682	official_exact	ITGAE	True
C17orf114	C17orf114	False	119139905	official_exact	C17orf114	True
C17orf107	C17orf107	False	100130311	official_exact	C17orf107	True
SPAG7	SPAG7	False	9552	official_exact	SPAG7	True
CAMTA2	CAMTA2	False	23125	official_exact	CAMTA2	True
ZNF594	ZNF594	False	84622	official_exact	ZNF594	True
C1QBP	C1QBP	False	708	official_exact	C1QBP	True
WSCD1	WSCD1	False	23302	official_exact	WSCD1	True
PIMREG	PIMREG	False	54478	official_exact	PIMREG	True
MED31	MED31	False	51003	official_exact	MED31	True
SLC16A11	SLC16A11	False	162515	official_exact	SLC16A11	True
GPS2	GPS2	False	2874	official_exact	GPS2	True
ATP1B2	ATP1B2	False	482	official_exact	ATP1B2	True
NAA38	NAA38	False	84316	official_exact	NAA38	True
CNTROB	CNTROB	False	116840	official_exact	CNTROB	True
CDRT1	CDRT1	False	374286	unique_synonym	FBXW10B	True
CENPV	CENPV	False	201161	official_exact	CENPV	True
MIEF2	MIEF2	False	125170	official_exact	MIEF2	True
AKAP10	AKAP10	False	11216	official_exact	AKAP10	True
RP1-66C13.4	RP1-66C13.4	False		unresolved_or_ambiguous		False
KIAA0100	KIAA0100	False	9703	unique_synonym	BLTP2	True
PROCA1	PROCA1	False	147011	official_exact	PROCA1	True
FLOT2	FLOT2	False	2319	official_exact	FLOT2	True
RNF135	RNF135	False	84282	official_exact	RNF135	True
NF1	NF1	False	4763	official_exact	NF1	True
TAF15	TAF15	False	8148	official_exact	TAF15	True
C17orf50	C17orf50	False	146853	unique_synonym	PGBDF	True
CCL3	CCL3	False	6348	official_exact	CCL3	True
CCL3L1	CCL3L1	False	6349	official_exact	CCL3L1	True
DUSP14	DUSP14	False	11072	official_exact	DUSP14	True
ARHGAP23	ARHGAP23	False	57636	official_exact	ARHGAP23	True
PCGF2	PCGF2	False	7703	official_exact	PCGF2	True
IKZF3	IKZF3	False	22806	official_exact	IKZF3	True
CCR7	CCR7	False	1236	official_exact	CCR7	True
KRT24	KRT24	False	192666	official_exact	KRT24	True
HSD17B1	HSD17B1	False	3292	official_exact	HSD17B1	True
TUBG1	TUBG1	False	7283	official_exact	TUBG1	True
RUNDC1	RUNDC1	False	146923	official_exact	RUNDC1	True
DHX8	DHX8	False	1659	official_exact	DHX8	True
RUNDC3A	RUNDC3A	False	10900	official_exact	RUNDC3A	True
SLC25A39	SLC25A39	False	51629	official_exact	SLC25A39	True
ITGA2B	ITGA2B	False	3674	official_exact	ITGA2B	True
GPATCH8	GPATCH8	False	23131	official_exact	GPATCH8	True
HIGD1B	HIGD1B	False	51751	official_exact	HIGD1B	True
DCAKD	DCAKD	False	79877	official_exact	DCAKD	True
PLEKHM1	PLEKHM1	False	9842	official_exact	PLEKHM1	True
NPEPPS	NPEPPS	False	9520	official_exact	NPEPPS	True
TBX21	TBX21	False	30009	official_exact	TBX21	True
LRRC46	LRRC46	False	90506	official_exact	LRRC46	True
SNF8	SNF8	False	11267	official_exact	SNF8	True
NXPH3	NXPH3	False	11248	official_exact	NXPH3	True
KAT7	KAT7	False	11143	official_exact	KAT7	True
TAC4	TAC4	False	255061	official_exact	TAC4	True
MSI2	MSI2	False	124540	official_exact	MSI2	True
MKS1	MKS1	False	54903	official_exact	MKS1	True
DHX40	DHX40	False	79665	official_exact	DHX40	True
TUBD1	TUBD1	False	51174	official_exact	TUBD1	True
INTS2	INTS2	False	57508	official_exact	INTS2	True
CD300C	CD300C	False	10871	official_exact	CD300C	True
MIF4GD	MIF4GD	False	57409	official_exact	MIF4GD	True
LLGL2	LLGL2	False	3993	official_exact	LLGL2	True
USP36	USP36	False	57602	official_exact	USP36	True
C1QTNF1	C1QTNF1	False	114897	official_exact	C1QTNF1	True
FSCN2	FSCN2	False	25794	official_exact	FSCN2	True
OXLD1	OXLD1	False	339229	official_exact	OXLD1	True
ANAPC11	ANAPC11	False	51529	official_exact	ANAPC11	True
DCXR	DCXR	False	51181	official_exact	DCXR	True
EPB41L3	EPB41L3	False	23136	official_exact	EPB41L3	True
RAB12	RAB12	False	201475	official_exact	RAB12	True
RALBP1	RALBP1	False	10928	official_exact	RALBP1	True
FAM210A	FAM210A	False	125228	unique_synonym	MIMS1	True
GATA6	GATA6	False	2627	official_exact	GATA6	True
CABLES1	CABLES1	False	91768	official_exact	CABLES1	True
ZNF24	ZNF24	False	7572	official_exact	ZNF24	True
ELP2	ELP2	False	55250	official_exact	ELP2	True
PIK3C3	PIK3C3	False	5289	official_exact	PIK3C3	True
HAUS1	HAUS1	False	115106	official_exact	HAUS1	True
ELOA3B	ELOA3B	False		unresolved_or_ambiguous		False
NEDD4L	NEDD4L	False	23327	official_exact	NEDD4L	True
PIGN	PIGN	False	23556	official_exact	PIGN	True
RELCH	RELCH	False	57614	official_exact	RELCH	True
CD226	CD226	False	10666	official_exact	CD226	True
ZADH2	ZADH2	False	284273	unique_synonym	PTGR3	True
SALL3	SALL3	False	27164	official_exact	SALL3	True
MED16	MED16	False	10025	official_exact	MED16	True
ABCA7	ABCA7	False	10347	official_exact	ABCA7	True
ATP5F1D	ATP5F1D	False	513	official_exact	ATP5F1D	True
CIRBP	CIRBP	False	1153	official_exact	CIRBP	True
APC2	APC2	False	10297	official_exact	APC2	True
PCSK4	PCSK4	False	54760	official_exact	PCSK4	True
TCF3	TCF3	False	6929	official_exact	TCF3	True
ATP8B3	ATP8B3	False	148229	official_exact	ATP8B3	True
BTBD2	BTBD2	False	55643	official_exact	BTBD2	True
ZNF555	ZNF555	False	148254	official_exact	ZNF555	True
ZFR2	ZFR2	False	23217	official_exact	ZFR2	True
CTB-50L17.14	CTB-50L17.14	False		unresolved_or_ambiguous		False
SAFB	SAFB	False	6294	official_exact	SAFB	True
TNFSF14	TNFSF14	False	8740	official_exact	TNFSF14	True
C3	C3	False	718	official_exact	C3	True
CD320	CD320	False	51293	official_exact	CD320	True
RPS28	RPS28	False	6234	official_exact	RPS28	True
KANK3	KANK3	False	256949	official_exact	KANK3	True
ZNF699	ZNF699	False	374879	official_exact	ZNF699	True
UBL5	UBL5	False	59286	official_exact	UBL5	True
COL5A3	COL5A3	False	50509	official_exact	COL5A3	True
ICAM1	ICAM1	False	3383	official_exact	ICAM1	True
TSPAN16	TSPAN16	False	26526	official_exact	TSPAN16	True
ZNF433	ZNF433	False	163059	official_exact	ZNF433	True
DNASE2	DNASE2	False	1777	official_exact	DNASE2	True
SAMD1	SAMD1	False	90378	official_exact	SAMD1	True
ZNF333	ZNF333	False	84449	official_exact	ZNF333	True
CTC-429P9.4	CTC-429P9.4	False		unresolved_or_ambiguous		False
F2RL3	F2RL3	False	9002	official_exact	F2RL3	True
ARMC6	ARMC6	False	93436	official_exact	ARMC6	True
ZNF493	ZNF493	False	284443	official_exact	ZNF493	True
ZNF91	ZNF91	False	7644	official_exact	ZNF91	True
UQCRFS1	UQCRFS1	False	7386	official_exact	UQCRFS1	True
POP4	POP4	False	10775	official_exact	POP4	True
URI1	URI1	False	8725	official_exact	URI1	True
PDCD5	PDCD5	False	9141	official_exact	PDCD5	True
PDCD2L	PDCD2L	False	84306	official_exact	PDCD2L	True
FXYD5	FXYD5	False	53827	official_exact	FXYD5	True
GPR42	GPR42	False	2866	official_exact	GPR42	True
GAPDHS	GAPDHS	False	26330	official_exact	GAPDHS	True
HAUS5	HAUS5	False	23354	official_exact	HAUS5	True
LRFN3	LRFN3	False	79414	official_exact	LRFN3	True
ZNF571	ZNF571	False	51276	official_exact	ZNF571	True
LGALS4	LGALS4	False	3960	official_exact	LGALS4	True
SARS2	SARS2	False	54938	official_exact	SARS2	True
GMFG	GMFG	False	9535	official_exact	GMFG	True
EID2B	EID2B	False	126272	official_exact	EID2B	True
AKT2	AKT2	False	208	official_exact	AKT2	True
C19orf47	C19orf47	False	126526	official_exact	C19orf47	True
SNRPA	SNRPA	False	6626	official_exact	SNRPA	True
CCDC97	CCDC97	False	90324	official_exact	CCDC97	True
TMEM91	TMEM91	False	641649	official_exact	TMEM91	True
ATP1A3	ATP1A3	False	478	official_exact	ATP1A3	True
POU2F2	POU2F2	False	5452	official_exact	POU2F2	True
SMG9	SMG9	False	56006	official_exact	SMG9	True
ZNF222	ZNF222	False	7673	official_exact	ZNF222	True
CEACAM16	CEACAM16	False	388551	official_exact	CEACAM16	True
BCL3	BCL3	False	602	official_exact	BCL3	True
NECTIN2	NECTIN2	False	5819	official_exact	NECTIN2	True
SNRPD2	SNRPD2	False	6633	official_exact	SNRPD2	True
MEIOSIN	MEIOSIN	False	388553	official_exact	MEIOSIN	True
PRKD2	PRKD2	False	25865	official_exact	PRKD2	True
DBP	DBP	False	1628	official_exact	DBP	True
PPFIA3	PPFIA3	False	8541	official_exact	PPFIA3	True
FCGRT	FCGRT	False	2217	official_exact	FCGRT	True
KLK12	KLK12	False	43849	official_exact	KLK12	True
CD33	CD33	False	945	official_exact	CD33	True
ZNF175	ZNF175	False	7728	official_exact	ZNF175	True
ZNF613	ZNF613	False	79898	official_exact	ZNF613	True
LAIR1	LAIR1	False	3903	official_exact	LAIR1	True
LILRA2	LILRA2	False	11027	official_exact	LILRA2	True
C19orf85	C19orf85	False	111064650	official_exact	C19orf85	True
ZNF581	ZNF581	False	51545	official_exact	ZNF581	True
ZNF667	ZNF667	False	63934	official_exact	ZNF667	True
TRAPPC2B	TRAPPC2B	False	10597	official_exact	TRAPPC2B	True
AC004076.9	AC004076.9	False		unresolved_or_ambiguous		False
ZNF606	ZNF606	False	80095	official_exact	ZNF606	True
A1BG	A1BG	False	1	official_exact	A1BG	True
ZNF324	ZNF324	False	25799	official_exact	ZNF324	True
TRIB3	TRIB3	False	57761	official_exact	TRIB3	True
TCF15	TCF15	False	6939	official_exact	TCF15	True
RSPO4	RSPO4	False	343637	official_exact	RSPO4	True
FKBP1A	FKBP1A	False	2280	official_exact	FKBP1A	True
SIRPA	SIRPA	False	140885	official_exact	SIRPA	True
TMC2	TMC2	False	117532	official_exact	TMC2	True
EBF4	EBF4	False	57593	official_exact	EBF4	True
AP5S1	AP5S1	False	55317	official_exact	AP5S1	True
CHGB	CHGB	False	1114	official_exact	CHGB	True
PCSK2	PCSK2	False	5126	official_exact	PCSK2	True
MGME1	MGME1	False	92667	official_exact	MGME1	True
NAA20	NAA20	False	51126	official_exact	NAA20	True
CST1	CST1	False	1469	official_exact	CST1	True
C20orf144	C20orf144	False	128864	official_exact	C20orf144	True
NFS1	NFS1	False	9054	official_exact	NFS1	True
LBP	LBP	False	3929	official_exact	LBP	True
ADIG	ADIG	False	149685	official_exact	ADIG	True
MAFB	MAFB	False	9935	official_exact	MAFB	True
KCNS1	KCNS1	False	3787	official_exact	KCNS1	True
ACOT8	ACOT8	False	10005	official_exact	ACOT8	True
TP53RK	TP53RK	False	112858	official_exact	TP53RK	True
NCOA3	NCOA3	False	8202	official_exact	NCOA3	True
CSE1L	CSE1L	False	1434	official_exact	CSE1L	True
CSTF1	CSTF1	False	1477	official_exact	CSTF1	True
RBM38	RBM38	False	55544	official_exact	RBM38	True
ZBP1	ZBP1	False	81030	official_exact	ZBP1	True
CTSZ	CTSZ	False	1522	official_exact	CTSZ	True
TAF4	TAF4	False	6874	official_exact	TAF4	True
YTHDF1	YTHDF1	False	54915	official_exact	YTHDF1	True
EEF1A2	EEF1A2	False	1917	official_exact	EEF1A2	True
DNAJC5	DNAJC5	False	80331	official_exact	DNAJC5	True
RGS19	RGS19	False	10287	official_exact	RGS19	True
CH507-9B2.2	CH507-9B2.2	False		unresolved_or_ambiguous		False
CH507-42P11.1	CH507-42P11.1	False		unresolved_or_ambiguous		False
LIPI	LIPI	False	149998	official_exact	LIPI	True
