module_id	gene_id	symbol	direction	source_contrast
original_severity	3489	IGFBP6	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	353189	SLCO4C1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	360023	ZBTB41	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	3728	JUP	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	3735	KARS1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	3736	KCNA1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	3747	KCNC2	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	384	ARG2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	388662	SLC6A17	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	388962	BOLA3	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	389072	PLEKHM3	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	3897	L1CAM	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	3910	LAMA4	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	3937	LCP2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	3949	LDLR	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	3956	LGALS1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	3959	LGALS3BP	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	399665	EEIG1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	399687	MYO18A	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	4000	LMNA	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	400120	SERTM1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	401505	TOMM5	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	402055	SRRD	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	4045	LSAMP	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	4093	SMAD9	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	4129	MAOB	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	4130	MAP1A	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	4217	MAP3K5	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	4282	MIF	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	440574	MICOS10	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	441061	MARCHF11	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	444882	IGFL4	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	445815	PALM2AKAP2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	4502	MT2A	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	4677	NARS1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	4683	NBN	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	472	ATM	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	4914	NTRK1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	492311	IGIP	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	5024	P2RX3	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	50626	ZFTRAF1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	50632	CALY	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	5095	PCCA	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	5097	PCDH1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	5121	PCP4	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	51255	RNF181	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	51257	MARCHF2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	51286	CEND1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	51320	MEX3C	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	51422	PRKAG2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	51449	PCYOX1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	51520	LARS1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	51526	OSER1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	51559	NT5DC3	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	51571	CYRIB	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	51637	RTRAF	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	51668	IFT25	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	51678	PALS2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	51706	CYB5R1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	51719	CAB39	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	51729	WBP11	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	51747	LUC7L3	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	51776	MAP3K20	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	5216	PFN1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	5230	PGK1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	5245	PHB1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	53335	BCL11A	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	5376	PMP22	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	5413	SEPTIN5	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	54462	CCSER2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	54542	RC3H2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	54545	MTMR12	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	54708	MARCHF5	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	54732	TMED9	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	54776	PPP1R12C	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	5478	PPIA	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	54859	ELP6	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	54876	DCAF16	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	54887	BLTP3A	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	54904	NSD3	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	54928	BPNT2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	54972	TMEM132A	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	54976	ADISSP	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	54996	MTARC2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	55016	MARCHF1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	55041	PLEKHB2	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	55048	VPS37C	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	55063	ZCWPW1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	55093	NTAQ1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	55240	STEAP3	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	55258	THNSL2	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	55577	NAGK	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	55668	GPATCH2L	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	55681	SCYL2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	55702	YJU2	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	55760	DHX32	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	55840	EAF2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	5585	PKN1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	55870	ASH1L	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	55920	RCC2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	5597	MAPK6	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	56005	MYDGF	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	5602	MAPK10	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	56204	ATOSA	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	5635	PRPSAP1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	5660	PSAP	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	567	B2M	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	56910	STARD7	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	56938	BMAL2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	57019	CIAPIN1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	57179	KIAA1191	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	57403	RAB22A	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	57482	CRACD	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	57532	NUFIP2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	57574	MARCHF4	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	57578	UNC79	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	57613	FAM234B	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	5763	PTMS	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	57683	ZDBF2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	57700	FHIP2A	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	57763	ANKRA2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	57786	RBAK	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	57804	POLD4	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	5786	PTPRA	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	5818	NECTIN1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	5829	PXN	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	58487	CREBZF	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	5859	QARS1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	5878	RAB5C	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	5900	RALGDS	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	5927	KDM5A	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	5932	RBBP8	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	60	ACTB	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	6004	RGS16	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	60314	MYG1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	60481	ELOVL5	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	6049	RNF6	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	6050	RNH1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	6275	S100A4	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	6301	SARS1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	6389	SDHA	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	63932	STEEP1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	63939	FAM217B	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	64121	RRAGC	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	6416	MAP2K4	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	6430	SRSF5	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	64376	IKZF5	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	64398	PALS1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	64645	SLC71A1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	64757	MTARC1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	64760	FHIP2B	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	64762	GAREM1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	64776	CFAP68	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	64805	P2RY12	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	64844	MARCHF7	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	65056	GPBP1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	653319	MATCAP1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	6654	SOS1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	667	DST	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	6695	SPOCK1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	6786	STIM1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	6853	SYN1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	6855	SYP	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	6857	SYT1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	687	KLF9	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	6901	TAFAZZIN	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	6935	ZEB1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	7009	TMBIM6	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	7037	TFRC	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	7076	TIMP1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	7082	TJP1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	710	SERPING1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	7109	TRAPPC10	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	715	C1R	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	7182	NR2C2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	7184	HSP90B1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	7267	TTC3	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	728568	UQCC6	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	7335	UBE2V1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	7388	UQCRH	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	7425	VGF	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	7431	VIM	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	7442	TRPV1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	7529	YWHAB	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	7707	ZNF148	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	7750	ZMYM2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	7798	LUZP1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	783	CACNB2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	7846	TUBA1A	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	79073	TMEM109	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	79095	BBLN	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	79096	CSTPP1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	79567	RIPOR1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	79750	ZNF385D	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	79780	CCDC82	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	79794	SPRING1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	79924	ADM2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	79954	NOL10	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	79966	SCD5	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	80011	PSME3IP1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	80067	DCAF17	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	80256	ATOSB	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	80262	PHAF1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	80279	CDK5RAP3	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	80349	SKIC8	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	81533	ITFG1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	81551	STMN4	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	81553	CYRIA	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	81576	YJU2B	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	81618	ITM2C	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	81669	CCNL2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	81688	C6orf62	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	81894	SLC25A28	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	81928	CABLES2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	833	CARS1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	8334	H2AC6	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	83698	CALN1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	837	CASP4	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	83719	YPEL3	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	84033	OBSCN	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	8404	SPARCL1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	84067	FHIP1B	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	84085	FBXO30	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	84129	ACAD11	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	84162	BLTP1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	84293	PRXL2A	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	8450	CUL4B	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	84529	CDIN1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	8454	CUL1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	84542	SANBR	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	84668	HYCC1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	8473	OGT	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	8476	CDC42BPA	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	84926	SPRYD3	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	84930	MASTL	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	8525	DGKZ	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	8545	CGGBP1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	85457	CIPC	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	85460	ZNF518B	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	8565	YARS1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	8567	MADD	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	8615	USO1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	8907	AP1M1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	8936	WASF1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	8974	P4HA2	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	8989	TRPA1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	9019	MPZL1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	90355	MACIR	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	9040	UBE2M	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	90701	SEC11C	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	90835	CFAP119	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	9123	SLC16A3	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	91748	MIDEAS	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	91966	EOLA1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	91978	TPGS1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	9202	ZMYM4	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	9240	PNMA1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	9253	NUMBL	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	92815	H2AC25	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	9296	ATP6V1F	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	92979	MARCHF9	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	9371	KIF3B	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	9413	ENTREP1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	9530	BAG4	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	9536	PTGES	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	9555	MACROH2A1	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	960	CD44	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	9625	LMTK1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	9636	ISG15	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	9648	GCC2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	9652	SKIC3	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	9703	BLTP2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	9706	ULK2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	9736	USP34	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	9762	LZTS3	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	9765	ZFYVE16	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	9818	NUP58	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	9821	RB1CC1	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	9839	ZEB2	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	9857	CEP350	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	9897	WASHC5	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	9920	KBTBD11	down	severity_neuron_modhigh_vs_low_nageotte
original_severity	9931	HELZ	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	9969	MED13	up	severity_neuron_modhigh_vs_low_nageotte
original_severity	9988	DMTF1	up	severity_neuron_modhigh_vs_low_nageotte
original_xenium	10202	DHRS2	up	xenium_DPN_vs_control
original_xenium	10268	RAMP3	down	xenium_DPN_vs_control
original_xenium	11280	SCN11A	down	xenium_DPN_vs_control
original_xenium	1143	CHRNB4	down	xenium_DPN_vs_control
original_xenium	116512	MRGPRD	down	xenium_DPN_vs_control
original_xenium	117195	MRGPRX3	down	xenium_DPN_vs_control
original_xenium	122618	PLD4	down	xenium_DPN_vs_control
original_xenium	133396	IL31RA	down	xenium_DPN_vs_control
original_xenium	140803	TRPM6	down	xenium_DPN_vs_control
original_xenium	151254	CATSPERT	down	xenium_DPN_vs_control
original_xenium	1524	CX3CR1	down	xenium_DPN_vs_control
original_xenium	170850	KCNG3	down	xenium_DPN_vs_control
original_xenium	1909	EDNRA	down	xenium_DPN_vs_control
original_xenium	1969	EPHA2	down	xenium_DPN_vs_control
original_xenium	2066	ERBB4	down	xenium_DPN_vs_control
original_xenium	26508	HEYL	down	xenium_DPN_vs_control
original_xenium	2675	GFRA2	down	xenium_DPN_vs_control
original_xenium	26996	GPR160	down	xenium_DPN_vs_control
original_xenium	3002	GZMB	up	xenium_DPN_vs_control
original_xenium	306	ANXA3	down	xenium_DPN_vs_control
original_xenium	30819	KCNIP2	down	xenium_DPN_vs_control
original_xenium	3479	IGF1	down	xenium_DPN_vs_control
original_xenium	3603	IL16	down	xenium_DPN_vs_control
original_xenium	375061	FAM89A	down	xenium_DPN_vs_control
original_xenium	3781	KCNN2	down	xenium_DPN_vs_control
original_xenium	3786	KCNQ3	up	xenium_DPN_vs_control
original_xenium	4744	NEFH	up	xenium_DPN_vs_control
original_xenium	4879	NPPB	down	xenium_DPN_vs_control
original_xenium	4986	OPRK1	down	xenium_DPN_vs_control
original_xenium	5008	OSM	up	xenium_DPN_vs_control
original_xenium	51083	GAL	up	xenium_DPN_vs_control
original_xenium	5143	PDE4C	down	xenium_DPN_vs_control
original_xenium	54739	XAF1	down	xenium_DPN_vs_control
original_xenium	56920	SEMA3G	down	xenium_DPN_vs_control
original_xenium	56978	PRDM8	down	xenium_DPN_vs_control
original_xenium	57214	CEMIP	down	xenium_DPN_vs_control
original_xenium	5733	PTGER3	up	xenium_DPN_vs_control
original_xenium	5999	RGS4	down	xenium_DPN_vs_control
original_xenium	6279	S100A8	down	xenium_DPN_vs_control
original_xenium	6280	S100A9	down	xenium_DPN_vs_control
original_xenium	6348	CCL3	up	xenium_DPN_vs_control
original_xenium	6349	CCL3L1	up	xenium_DPN_vs_control
original_xenium	6351	CCL4	up	xenium_DPN_vs_control
original_xenium	6382	SDC1	up	xenium_DPN_vs_control
original_xenium	6387	CXCL12	down	xenium_DPN_vs_control
original_xenium	63895	PIEZO2	down	xenium_DPN_vs_control
original_xenium	653689	GSTT2B	up	xenium_DPN_vs_control
original_xenium	6750	SST	down	xenium_DPN_vs_control
original_xenium	6751	SSTR1	up	xenium_DPN_vs_control
original_xenium	7033	TFF3	down	xenium_DPN_vs_control
original_xenium	7222	TRPC3	down	xenium_DPN_vs_control
original_xenium	7349	UCN	up	xenium_DPN_vs_control
original_xenium	8448	DOC2A	up	xenium_DPN_vs_control
original_xenium	9079	LDB2	down	xenium_DPN_vs_control
original_xenium	90853	SPOCD1	up	xenium_DPN_vs_control
original_xenium	9180	OSMR	down	xenium_DPN_vs_control
original_xenium	9311	ASIC3	down	xenium_DPN_vs_control
original_xenium	942	CD86	down	xenium_DPN_vs_control
original_xenium	944	TNFSF8	down	xenium_DPN_vs_control
original_xenium	9607	CARTPT	up	xenium_DPN_vs_control
severity_neuron_residual	10000	AKT3	up	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10006	ABI1	up	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	100289635	ZNF605	up	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10067	SCAMP3	down	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10085	EDIL3	down	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	1012	CDH13	down	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10181	RBM5	up	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10236	HNRNPR	up	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	1033	CDKN3	up	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10397	NDRG1	up	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10443	N4BP2L2	up	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10487	CAP1	up	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10499	NCOA2	up	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10525	HYOU1	down	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10531	PITRM1	up	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10549	PRDX4	down	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10552	ARPC1A	up	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10564	ARFGEF2	up	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10565	ARFGEF1	up	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10567	RABAC1	down	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10577	NPC2	down	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10580	SORBS1	up	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10605	PAIP1	up	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10612	TRIM3	down	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10672	GNA13	up	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	1072	CFL1	down	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10732	TCFL5	up	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10746	MAP3K2	up	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10776	ARPP19	up	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10810	WASF3	up	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10935	PRDX3	up	severity_neuron_modhigh_vs_low_nageotte
severity_neuron_residual	10956	OS9	down	severity_neuron_modhigh_vs_low_nageotte
