family	parent	gene_id	symbol	direction	bin	partner_direction	partner_status
late_allcell	original_late_allcell	90362	FAM110B	up	residual	absent	absent
late_allcell	original_late_allcell	9040	UBE2M	down	residual	absent	absent
late_allcell	original_late_allcell	90427	BMF	up	residual	absent	absent
late_allcell	original_late_allcell	9046	DOK2	up	residual	absent	absent
late_allcell	original_late_allcell	9047	SH2D2A	up	residual	absent	absent
late_allcell	original_late_allcell	90507	SCRN2	up	residual	absent	absent
late_allcell	original_late_allcell	9051	PSTPIP1	up	residual	absent	absent
late_allcell	original_late_allcell	90525	SHF	up	residual	absent	absent
late_allcell	original_late_allcell	90527	DUOXA1	up	residual	absent	absent
late_allcell	original_late_allcell	90592	ZNF700	down	residual	absent	absent
late_allcell	original_late_allcell	90594	ZNF439	down	residual	absent	absent
late_allcell	original_late_allcell	9061	PAPSS1	down	residual	absent	absent
late_allcell	original_late_allcell	90634	N4BP2L1	down	core	down	eligible
late_allcell	original_late_allcell	9066	SYT7	down	residual	absent	absent
late_allcell	original_late_allcell	90665	TBL1Y	up	residual	absent	absent
late_allcell	original_late_allcell	90668	CARMIL3	down	residual	absent	absent
late_allcell	original_late_allcell	9068	ANGPTL1	up	residual	absent	absent
late_allcell	original_late_allcell	9069	CLDN12	down	residual	absent	absent
late_allcell	original_late_allcell	90693	CCDC126	down	residual	absent	absent
late_allcell	original_late_allcell	9076	CLDN1	down	residual	absent	absent
late_allcell	original_late_allcell	90780	PYGO2	up	residual	absent	absent
late_allcell	original_late_allcell	90806	ANGEL2	down	residual	absent	absent
late_allcell	original_late_allcell	90835	CFAP119	down	excluded_partner_unresolved	conflict	within_source_direction_conflict
late_allcell	original_late_allcell	9087	TMSB4Y	down	residual	absent	absent
late_allcell	original_late_allcell	90874	ZNF697	up	residual	absent	absent
late_allcell	original_late_allcell	90952	ESAM	up	residual	absent	absent
late_allcell	original_late_allcell	9096	TBX18	up	residual	absent	absent
late_allcell	original_late_allcell	91039	DPP9	up	residual	absent	absent
late_allcell	original_late_allcell	9108	MTMR7	down	residual	absent	absent
late_allcell	original_late_allcell	91137	SLC25A46	down	residual	absent	absent
late_allcell	original_late_allcell	91156	IGFN1	up	residual	absent	absent
late_allcell	original_late_allcell	9118	INA	down	residual	absent	absent
late_allcell	original_late_allcell	912	CD1D	down	residual	absent	absent
late_allcell	original_late_allcell	9121	SLC16A5	up	residual	absent	absent
late_allcell	original_late_allcell	9122	SLC16A4	down	residual	absent	absent
late_allcell	original_late_allcell	9130	FAM50A	up	residual	absent	absent
late_allcell	original_late_allcell	9135	RABEP1	up	residual	absent	absent
late_allcell	original_late_allcell	9136	RRP9	up	residual	absent	absent
late_allcell	original_late_allcell	91368	XTBD1	down	residual	absent	absent
late_allcell	original_late_allcell	9140	ATG12	down	residual	absent	absent
late_allcell	original_late_allcell	9143	SYNGR3	down	residual	absent	absent
late_allcell	original_late_allcell	91433	RCCD1	up	residual	absent	absent
late_allcell	original_late_allcell	91461	PKDCC	up	residual	absent	absent
late_allcell	original_late_allcell	91574	MTRFR	up	excluded_partner_unresolved	conflict	within_source_direction_conflict
late_allcell	original_late_allcell	9159	PCSK7	up	residual	absent	absent
late_allcell	original_late_allcell	91608	RASL10B	up	residual	absent	absent
late_allcell	original_late_allcell	91614	DEPDC7	down	residual	absent	absent
late_allcell	original_late_allcell	91653	BOC	up	residual	absent	absent
late_allcell	original_late_allcell	91752	ZNF804A	down	residual	absent	absent
late_allcell	original_late_allcell	91862	MARVELD3	down	residual	absent	absent
late_allcell	original_late_allcell	91894	C11orf52	up	residual	absent	absent
late_allcell	original_late_allcell	9196	KCNAB3	up	residual	absent	absent
late_allcell	original_late_allcell	920	CD4	down	residual	absent	absent
late_allcell	original_late_allcell	92002	CCNQ	down	residual	absent	absent
late_allcell	original_late_allcell	9211	LGI1	down	core	down	eligible
late_allcell	original_late_allcell	92270	ATP6AP1L	down	core	down	eligible
late_allcell	original_late_allcell	9228	DLGAP2	down	residual	absent	absent
late_allcell	original_late_allcell	9229	DLGAP1	down	residual	absent	absent
late_allcell	original_late_allcell	92291	CAPN13	down	residual	absent	absent
late_allcell	original_late_allcell	92293	TMEM132C	up	residual	absent	absent
late_allcell	original_late_allcell	92304	SCGB3A1	down	residual	absent	absent
late_allcell	original_late_allcell	9232	PTTG1	down	residual	absent	absent
late_allcell	original_late_allcell	9235	IL32	up	residual	absent	absent
late_allcell	original_late_allcell	9244	CRLF1	up	residual	absent	absent
late_allcell	original_late_allcell	92482	BBIP1	down	residual	absent	absent
late_allcell	original_late_allcell	9254	CACNA2D2	down	residual	absent	absent
late_allcell	original_late_allcell	92597	MOB1B	down	residual	absent	absent
late_allcell	original_late_allcell	92610	TIFA	down	residual	absent	absent
late_allcell	original_late_allcell	92689	FAM114A1	up	residual	absent	absent
late_allcell	original_late_allcell	92703	TMEM183A	down	residual	absent	absent
late_allcell	original_late_allcell	92737	DNER	down	residual	absent	absent
late_allcell	original_late_allcell	92822	ZNF276	up	residual	absent	absent
late_allcell	original_late_allcell	92840	REEP6	down	residual	absent	absent
late_allcell	original_late_allcell	929	CD14	down	residual	absent	absent
late_allcell	original_late_allcell	9296	ATP6V1F	down	residual	absent	absent
late_allcell	original_late_allcell	9308	CD83	up	residual	absent	absent
late_allcell	original_late_allcell	93109	TMEM44	up	residual	absent	absent
late_allcell	original_late_allcell	9312	KCNB2	down	residual	absent	absent
late_allcell	original_late_allcell	9319	TRIP13	down	residual	absent	absent
late_allcell	original_late_allcell	9322	TRIP10	up	residual	absent	absent
late_allcell	original_late_allcell	93233	ODAD1	up	excluded_partner_unresolved	conflict	within_source_direction_conflict
late_allcell	original_late_allcell	9328	GTF3C5	up	residual	absent	absent
late_allcell	original_late_allcell	9331	B4GALT6	down	residual	absent	absent
late_allcell	original_late_allcell	93380	MMGT1	down	residual	absent	absent
late_allcell	original_late_allcell	93426	SYCE1	up	residual	absent	absent
late_allcell	original_late_allcell	93432	MGAM2	down	residual	absent	absent
late_allcell	original_late_allcell	93487	MAPK1IP1L	down	residual	absent	absent
late_allcell	original_late_allcell	9356	SLC22A6	down	residual	absent	absent
late_allcell	original_late_allcell	9362	CPNE6	down	residual	absent	absent
late_allcell	original_late_allcell	93621	MRFAP1	down	residual	absent	absent
late_allcell	original_late_allcell	9363	RAB33A	down	residual	absent	absent
late_allcell	original_late_allcell	93649	MYOCD	up	residual	absent	absent
late_allcell	original_late_allcell	9368	NHERF1	down	excluded_partner_unresolved	conflict	within_source_direction_conflict
late_allcell	original_late_allcell	9370	ADIPOQ	up	residual	absent	absent
late_allcell	original_late_allcell	9375	TM9SF2	down	residual	absent	absent
late_allcell	original_late_allcell	9378	NRXN1	up	residual	absent	absent
late_allcell	original_late_allcell	9388	LIPG	down	core	down	eligible
late_allcell	original_late_allcell	94	ACVRL1	up	residual	absent	absent
late_allcell	original_late_allcell	9401	RECQL4	up	residual	absent	absent
late_allcell	original_late_allcell	94031	HTRA3	up	residual	absent	absent
late_allcell	original_late_allcell	94032	CAMK2N2	down	residual	absent	absent
late_allcell	original_late_allcell	94059	LENG9	up	residual	absent	absent
late_allcell	original_late_allcell	94103	ORMDL3	up	residual	absent	absent
late_allcell	original_late_allcell	9420	CYP7B1	down	core	down	eligible
late_allcell	original_late_allcell	94234	FOXQ1	down	residual	absent	absent
late_allcell	original_late_allcell	9427	ECEL1	down	residual	absent	absent
late_allcell	original_late_allcell	94274	PPP1R14A	up	residual	absent	absent
late_allcell	original_late_allcell	9429	ABCG2	down	residual	absent	absent
late_allcell	original_late_allcell	9447	AIM2	down	residual	absent	absent
late_allcell	original_late_allcell	9453	GGPS1	down	residual	absent	absent
late_allcell	original_late_allcell	9457	FHL5	up	residual	absent	absent
late_allcell	original_late_allcell	9465	AKAP7	down	residual	absent	absent
late_allcell	original_late_allcell	9468	PCYT1B	down	residual	absent	absent
late_allcell	original_late_allcell	9469	CHST3	up	residual	absent	absent
late_allcell	original_late_allcell	9476	NAPSA	up	residual	absent	absent
late_allcell	original_late_allcell	9479	MAPK8IP1	down	residual	absent	absent
late_allcell	original_late_allcell	948	CD36	up	residual	absent	absent
late_allcell	original_late_allcell	9482	STX8	up	residual	absent	absent
late_allcell	original_late_allcell	9489	PGS1	up	residual	absent	absent
late_allcell	original_late_allcell	9493	KIF23	down	residual	absent	absent
late_allcell	original_late_allcell	9507	ADAMTS4	up	residual	absent	absent
late_allcell	original_late_allcell	9509	ADAMTS2	up	residual	absent	absent
late_allcell	original_late_allcell	9514	GAL3ST1	down	residual	absent	absent
late_allcell	original_late_allcell	9515	STXBP5L	down	residual	absent	absent
late_allcell	original_late_allcell	9522	SCAMP1	down	residual	absent	absent
late_allcell	original_late_allcell	9524	TECR	down	residual	absent	absent
late_allcell	original_late_allcell	9528	TMEM59	down	residual	absent	absent
late_allcell	original_late_allcell	9530	BAG4	down	residual	absent	absent
late_allcell	original_late_allcell	9545	RAB3D	down	residual	absent	absent
late_allcell	original_late_allcell	9550	ATP6V1G1	down	residual	absent	absent
late_allcell	original_late_allcell	9551	ATP5MF	down	residual	absent	absent
late_allcell	original_late_allcell	9555	MACROH2A1	up	excluded_partner_unresolved	conflict	within_source_direction_conflict
late_allcell	original_late_allcell	956	ENTPD3	down	core	down	eligible
late_allcell	original_late_allcell	9562	MINPP1	down	residual	absent	absent
late_allcell	original_late_allcell	9564	BCAR1	up	residual	absent	absent
late_allcell	original_late_allcell	9567	GTPBP1	up	residual	absent	absent
late_allcell	original_late_allcell	9568	GABBR2	down	residual	absent	absent
late_allcell	original_late_allcell	9572	NR1D1	up	residual	absent	absent
late_allcell	original_late_allcell	9584	RBM39	up	residual	absent	absent
late_allcell	original_late_allcell	9586	CREB5	up	residual	absent	absent
late_allcell	original_late_allcell	961	CD47	down	residual	absent	absent
late_allcell	original_late_allcell	9615	GDA	down	residual	absent	absent
late_allcell	original_late_allcell	9628	RGS6	up	residual	absent	absent
late_allcell	original_late_allcell	9630	GNA14	up	residual	absent	absent
late_allcell	original_late_allcell	9641	IKBKE	up	residual	absent	absent
late_allcell	original_late_allcell	9644	SH3PXD2A	up	residual	absent	absent
late_allcell	original_late_allcell	9647	PPM1F	up	residual	absent	absent
late_allcell	original_late_allcell	965	CD58	down	residual	absent	absent
late_allcell	original_late_allcell	9650	MTFR1	up	residual	absent	absent
late_allcell	original_late_allcell	9653	HS2ST1	down	residual	absent	absent
late_allcell	original_late_allcell	9655	SOCS5	down	residual	absent	absent
late_allcell	original_late_allcell	9666	DZIP3	down	residual	absent	absent
late_allcell	original_late_allcell	9667	SAFB2	up	residual	absent	absent
late_allcell	original_late_allcell	9671	WSCD2	up	residual	absent	absent
late_allcell	original_late_allcell	9674	KIAA0040	up	core	up	eligible
late_allcell	original_late_allcell	9679	FAM53B	up	residual	absent	absent
late_allcell	original_late_allcell	9690	UBE3C	down	residual	absent	absent
late_allcell	original_late_allcell	9696	CROCC	up	residual	absent	absent
late_allcell	original_late_allcell	9697	TRAM2	up	residual	absent	absent
late_allcell	original_late_allcell	9699	RIMS2	down	residual	absent	absent
late_allcell	original_late_allcell	9704	DHX34	up	residual	absent	absent
late_allcell	original_late_allcell	9711	RUBCN	up	residual	absent	absent
late_allcell	original_late_allcell	9718	ECE2	down	residual	absent	absent
late_allcell	original_late_allcell	9723	SEMA3E	down	residual	absent	absent
late_allcell	original_late_allcell	9727	RAB11FIP3	up	residual	absent	absent
late_allcell	original_late_allcell	9741	LAPTM4A	down	residual	absent	absent
late_allcell	original_late_allcell	9744	ACAP1	up	residual	absent	absent
late_allcell	original_late_allcell	975	CD81	down	residual	absent	absent
late_allcell	original_late_allcell	9755	TBKBP1	up	residual	absent	absent
late_allcell	original_late_allcell	9758	FRMPD4	down	residual	absent	absent
late_allcell	original_late_allcell	976	ADGRE5	up	residual	absent	absent
late_allcell	original_late_allcell	9781	RNF144A	up	residual	absent	absent
late_allcell	original_late_allcell	9788	MTSS1	up	residual	absent	absent
late_allcell	original_late_allcell	9791	PTDSS1	down	residual	absent	absent
late_allcell	original_late_allcell	9797	TATDN2	up	residual	absent	absent
late_allcell	original_late_allcell	9802	DAZAP2	down	residual	absent	absent
late_allcell	original_late_allcell	9804	TOMM20	down	residual	absent	absent
late_allcell	original_late_allcell	9806	SPOCK2	down	residual	absent	absent
late_allcell	original_late_allcell	9810	RNF40	up	residual	absent	absent
late_allcell	original_late_allcell	9814	SFI1	up	residual	absent	absent
late_allcell	original_late_allcell	9846	GAB2	up	residual	absent	absent
late_allcell	original_late_allcell	9848	MFAP3L	down	residual	absent	absent
late_allcell	original_late_allcell	9863	MAGI2	down	residual	absent	absent
late_allcell	original_late_allcell	9868	TOMM70	down	residual	absent	absent
late_allcell	original_late_allcell	9880	ZBTB39	up	residual	absent	absent
late_allcell	original_late_allcell	9881	TRANK1	up	residual	absent	absent
late_allcell	original_late_allcell	9885	OSBPL2	up	residual	absent	absent
late_allcell	original_late_allcell	989	SEPTIN7	down	residual	absent	absent
late_allcell	original_late_allcell	9891	NUAK1	up	residual	absent	absent
late_allcell	original_late_allcell	9892	SNAP91	down	residual	absent	absent
late_allcell	original_late_allcell	9894	TELO2	up	residual	absent	absent
late_allcell	original_late_allcell	9899	SV2B	down	residual	absent	absent
late_allcell	original_late_allcell	9901	SRGAP3	down	residual	absent	absent
late_allcell	original_late_allcell	9904	RBM19	up	residual	absent	absent
late_allcell	original_late_allcell	9907	AP5Z1	up	residual	absent	absent
late_allcell	original_late_allcell	9909	DENND4B	up	residual	absent	absent
late_allcell	original_late_allcell	9915	ARNT2	down	residual	absent	absent
late_allcell	original_late_allcell	9917	FAM20B	down	residual	absent	absent
late_allcell	original_late_allcell	9922	IQSEC1	up	residual	absent	absent
late_allcell	original_late_allcell	9935	MAFB	up	residual	absent	absent
late_allcell	original_late_allcell	9936	CD302	down	residual	absent	absent
late_allcell	original_late_allcell	9946	CRYZL1	up	residual	absent	absent
late_allcell	original_late_allcell	9951	HS3ST4	down	residual	absent	absent
late_allcell	original_late_allcell	996	CDC27	down	residual	absent	absent
late_allcell	original_late_allcell	9968	MED12	up	residual	absent	absent
late_allcell	original_late_allcell	9978	RBX1	down	residual	absent	absent
late_allcell	original_late_allcell	9986	RCE1	up	core	up	eligible
late_neuron	original_late_neuron	100128569	TEKTIP1	down	excluded_partner_unresolved	conflict	within_source_direction_conflict
late_neuron	original_late_neuron	100130539	LINC02881	down	excluded_cross_source_opposed	up	eligible
late_neuron	original_late_neuron	100288142	NBPF20	up	residual	absent	absent
late_neuron	original_late_neuron	100293516	ZNF587B	up	residual	absent	absent
late_neuron	original_late_neuron	100316904	SAP25	down	residual	absent	absent
late_neuron	original_late_neuron	100421372	MSANTD7	up	residual	absent	absent
late_neuron	original_late_neuron	100506012	PPP5D1P	down	residual	absent	absent
late_neuron	original_late_neuron	10058	ABCB6	down	residual	absent	absent
late_neuron	original_late_neuron	100996693	SPEGNB	down	core	down	eligible
late_neuron	original_late_neuron	101060226	NBPF19	up	residual	absent	absent
late_neuron	original_late_neuron	10116	FEM1B	down	core	down	eligible
late_neuron	original_late_neuron	10157	AASS	down	residual	absent	absent
late_neuron	original_late_neuron	10162	LPCAT3	down	residual	absent	absent
late_neuron	original_late_neuron	10163	WASF2	down	residual	absent	absent
late_neuron	original_late_neuron	10184	LHFPL2	down	residual	absent	absent
late_neuron	original_late_neuron	10217	CTDSPL	down	residual	absent	absent
late_neuron	original_late_neuron	102723859	TBC1D3E	up	core	up	eligible
late_neuron	original_late_neuron	10365	KLF2	down	residual	absent	absent
late_neuron	original_late_neuron	10376	TUBA1B	up	residual	absent	absent
late_neuron	original_late_neuron	10395	DLC1	down	excluded_cross_source_opposed	up	eligible
late_neuron	original_late_neuron	10475	TRIM38	up	residual	absent	absent
late_neuron	original_late_neuron	10516	FBLN5	down	core	down	eligible
late_neuron	original_late_neuron	1052	CEBPD	up	residual	absent	absent
late_neuron	original_late_neuron	10594	PRPF8	down	residual	absent	absent
late_neuron	original_late_neuron	10673	TNFSF13B	up	residual	absent	absent
late_neuron	original_late_neuron	10682	EBP	up	residual	absent	absent
late_neuron	original_late_neuron	107075310	MTCO2P12	up	residual	absent	absent
late_neuron	original_late_neuron	10766	TOB2	down	residual	absent	absent
late_neuron	original_late_neuron	10791	VAMP5	up	residual	absent	absent
late_neuron	original_late_neuron	10800	CYSLTR1	down	core	down	eligible
late_neuron	original_late_neuron	10818	FRS2	down	residual	absent	absent
late_neuron	original_late_neuron	10894	LYVE1	up	residual	absent	absent
late_neuron	original_late_neuron	10924	SMPDL3A	down	core	down	eligible
late_neuron	original_late_neuron	10973	ASCC3	down	residual	absent	absent
late_neuron	original_late_neuron	1102	RCBTB2	down	residual	absent	absent
late_neuron	original_late_neuron	11065	UBE2C	down	residual	absent	absent
late_neuron	original_late_neuron	11067	DEPP1	down	excluded_cross_source_opposed	up	eligible
late_neuron	original_late_neuron	11116	CEP43	up	residual	absent	absent
late_neuron	original_late_neuron	11149	POPDC1	down	core	down	eligible
late_neuron	original_late_neuron	11190	CEP250	up	core	up	eligible
late_neuron	original_late_neuron	11228	RASSF8	down	residual	absent	absent
late_neuron	original_late_neuron	11238	CA5B	down	residual	absent	absent
late_neuron	original_late_neuron	112441430	SCYGR4	up	residual	absent	absent
late_neuron	original_late_neuron	112577462	OOSP4A	up	residual	absent	absent
late_neuron	original_late_neuron	112703	GARIN5A	up	excluded_cross_source_opposed	down	eligible
late_neuron	original_late_neuron	11278	KLF12	down	residual	absent	absent
late_neuron	original_late_neuron	113277	TMEM106A	down	residual	absent	absent
late_neuron	original_late_neuron	113402	SFT2D1	down	residual	absent	absent
late_neuron	original_late_neuron	113763	ZBED10P	down	residual	absent	absent
late_neuron	original_late_neuron	114897	C1QTNF1	down	excluded_cross_source_opposed	up	eligible
late_neuron	original_late_neuron	114898	C1QTNF2	down	residual	absent	absent
late_neuron	original_late_neuron	115123	MARCHF3	down	excluded_cross_source_opposed	up	eligible
late_neuron	original_late_neuron	115207	KCTD12	up	residual	absent	absent
late_neuron	original_late_neuron	115825	WDFY2	down	residual	absent	absent
late_neuron	original_late_neuron	115948	ODAD3	up	core	up	eligible
late_neuron	original_late_neuron	116135	LRRC3B	down	core	down	eligible
late_neuron	original_late_neuron	116224	PABIR1	down	core	down	eligible
late_neuron	original_late_neuron	116444	GRIN3B	up	residual	absent	absent
late_neuron	original_late_neuron	116984	ARAP2	down	residual	absent	absent
late_neuron	original_late_neuron	118460	EXOSC6	up	residual	absent	absent
late_neuron	original_late_neuron	120356739	LRRC51	up	residual	absent	absent
late_neuron	original_late_neuron	120376	POU2AF3	down	excluded_cross_source_opposed	up	eligible
late_neuron	original_late_neuron	121512	FGD4	down	residual	absent	absent
late_neuron	original_late_neuron	123283	TARS3	up	residual	absent	absent
late_neuron	original_late_neuron	124274	GPR139	down	core	down	eligible
late_neuron	original_late_neuron	124411	KRABD5	down	excluded_partner_unresolved	conflict	within_source_direction_conflict
late_neuron	original_late_neuron	125476	INO80C	up	residual	absent	absent
late_neuron	original_late_neuron	126820	DNAI3	down	core	down	eligible
late_neuron	original_late_neuron	129881	CFAP210	down	core	down	eligible
late_neuron	original_late_neuron	130576	LYPD6B	down	core	down	eligible
late_neuron	original_late_neuron	133396	IL31RA	down	core	down	eligible
late_neuron	original_late_neuron	134121	CFAP90	up	residual	absent	absent
late_neuron	original_late_neuron	134147	CMBL	down	residual	absent	absent
late_neuron	original_late_neuron	135152	B3GAT2	down	core	down	eligible
late_neuron	original_late_neuron	1368	CPM	down	residual	absent	absent
late_neuron	original_late_neuron	138162	PIERCE1	down	core	down	eligible
late_neuron	original_late_neuron	1410	CRYAB	down	residual	absent	absent
late_neuron	original_late_neuron	143888	POGLUT3	down	core	down	eligible
late_neuron	original_late_neuron	144347	RFLNA	down	residual	absent	absent
late_neuron	original_late_neuron	1465	CSRP1	down	residual	absent	absent
late_neuron	original_late_neuron	146562	DNAAF8	up	residual	absent	absent
late_neuron	original_late_neuron	147991	DPY19L3	down	residual	absent	absent
late_neuron	original_late_neuron	1490	CCN2	down	core	down	eligible
late_neuron	original_late_neuron	149478	BTBD19	down	residual	absent	absent
late_neuron	original_late_neuron	1512	CTSH	down	residual	absent	absent
late_neuron	original_late_neuron	152078	SLC66A1LP	down	excluded_cross_source_opposed	up	eligible
late_neuron	original_late_neuron	152503	SH3D19	down	residual	absent	absent
late_neuron	original_late_neuron	154	ADRB2	up	core	up	eligible
late_neuron	original_late_neuron	1562	CYP2C18	up	residual	absent	absent
late_neuron	original_late_neuron	157657	CFAP418	up	core	up	eligible
late_neuron	original_late_neuron	157680	VPS13B	down	residual	absent	absent
late_neuron	original_late_neuron	159090	PABIR2	down	residual	absent	absent
late_neuron	original_late_neuron	159091	PABIR3	up	residual	absent	absent
late_neuron	original_late_neuron	159195	USP54	down	residual	absent	absent
late_neuron	original_late_neuron	1601	DAB2	up	residual	absent	absent
late_neuron	original_late_neuron	160851	DGKH	down	core	down	eligible
late_neuron	original_late_neuron	1620	BRINP1	down	core	down	eligible
late_neuron	original_late_neuron	1647	GADD45A	up	residual	absent	absent
late_neuron	original_late_neuron	170691	ADAMTS17	up	core	up	eligible
late_neuron	original_late_neuron	1728	NQO1	down	excluded_cross_source_opposed	up	eligible
late_neuron	original_late_neuron	1730	DIAPH2	down	core	down	eligible
late_neuron	original_late_neuron	1739	DLG1	down	residual	absent	absent
late_neuron	original_late_neuron	177	AGER	down	residual	absent	absent
late_neuron	original_late_neuron	1806	DPYD	down	residual	absent	absent
late_neuron	original_late_neuron	1909	EDNRA	down	core	down	eligible
late_neuron	original_late_neuron	200424	TET3	up	core	up	eligible
late_neuron	original_late_neuron	200576	PIKFYVE	down	residual	absent	absent
late_neuron	original_late_neuron	200810	ALG1L1P	down	residual	absent	absent
late_neuron	original_late_neuron	200844	CFAP20DC	down	residual	absent	absent
late_neuron	original_late_neuron	201163	FLCN	up	core	up	eligible
late_neuron	original_late_neuron	202151	RANBP3L	down	residual	absent	absent
late_neuron	original_late_neuron	203100	HTRA4	up	residual	absent	absent
late_neuron	original_late_neuron	2045	EPHA7	down	residual	absent	absent
late_neuron	original_late_neuron	214	ALCAM	down	core	down	eligible
late_neuron	original_late_neuron	2189	FANCG	up	core	up	eligible
late_neuron	original_late_neuron	219854	TMEM218	up	residual	absent	absent
late_neuron	original_late_neuron	220108	FAM124A	up	residual	absent	absent
late_neuron	original_late_neuron	220441	RNF152	down	excluded_cross_source_opposed	up	eligible
late_neuron	original_late_neuron	221395	ADGRF5	up	core	up	eligible
late_neuron	original_late_neuron	221416	LINC03040	up	excluded_partner_unresolved	conflict	within_source_direction_conflict
late_neuron	original_late_neuron	22858	CILK1	down	residual	absent	absent
late_neuron	original_late_neuron	2289	FKBP5	down	residual	absent	absent
late_neuron	original_late_neuron	22890	ZBTB1	down	residual	absent	absent
late_neuron	original_late_neuron	23024	PDZRN3	down	residual	absent	absent
late_neuron	original_late_neuron	23041	MON2	down	residual	absent	absent
late_neuron	original_late_neuron	23155	CLCC1	down	residual	absent	absent
late_neuron	original_late_neuron	23179	RGL1	down	residual	absent	absent
late_neuron	original_late_neuron	23187	PHLDB1	down	residual	absent	absent
late_neuron	original_late_neuron	23247	KATNIP	down	residual	absent	absent
late_neuron	original_late_neuron	23347	SMCHD1	down	residual	absent	absent
late_neuron	original_late_neuron	2335	FN1	up	residual	absent	absent
late_neuron	original_late_neuron	23462	HEY1	down	residual	absent	absent
late_neuron	original_late_neuron	2355	FOSL2	down	residual	absent	absent
late_neuron	original_late_neuron	23555	TSPAN15	down	residual	absent	absent
late_neuron	original_late_neuron	23639	DNAAF11	up	residual	absent	absent
late_neuron	original_late_neuron	23768	FLRT2	down	residual	absent	absent
late_neuron	original_late_neuron	2487	FRZB	down	residual	absent	absent
late_neuron	original_late_neuron	25903	OLFML2B	down	residual	absent	absent
late_neuron	original_late_neuron	259293	TAS2R30	down	residual	absent	absent
late_neuron	original_late_neuron	25932	CLIC4	down	core	down	eligible
late_neuron	original_late_neuron	25960	ADGRA2	down	residual	absent	absent
late_neuron	original_late_neuron	26009	ZZZ3	up	residual	absent	absent
late_neuron	original_late_neuron	26032	SUSD5	down	residual	absent	absent
late_neuron	original_late_neuron	26033	ATRNL1	down	core	down	eligible
late_neuron	original_late_neuron	2617	GARS1	up	residual	absent	absent
late_neuron	original_late_neuron	2619	GAS1	down	residual	absent	absent
late_neuron	original_late_neuron	26231	FBXL9P	down	residual	absent	absent
late_neuron	original_late_neuron	2634	GBP2	up	core	up	eligible
late_neuron	original_late_neuron	26469	PTPN18	up	core	up	eligible
late_neuron	original_late_neuron	2650	GCNT1	up	residual	absent	absent
late_neuron	original_late_neuron	2678	GGT1	up	residual	absent	absent
late_neuron	original_late_neuron	27087	B3GAT1	down	core	down	eligible
late_neuron	original_late_neuron	27091	CACNG5	down	core	down	eligible
late_neuron	original_late_neuron	27112	NALF2	up	core	up	eligible
late_neuron	original_late_neuron	27250	PDCD4	down	residual	absent	absent
late_neuron	original_late_neuron	27346	TMEM97	up	excluded_cross_source_opposed	down	eligible
late_neuron	original_late_neuron	284325	ACTMAP	up	residual	absent	absent
late_neuron	original_late_neuron	28514	DLL1	up	core	up	eligible
late_neuron	original_late_neuron	2899	GRIK3	down	residual	absent	absent
late_neuron	original_late_neuron	29761	USP25	down	residual	absent	absent
late_neuron	original_late_neuron	29775	CARD10	up	core	up	eligible
late_neuron	original_late_neuron	29923	HILPDA	down	residual	absent	absent
late_neuron	original_late_neuron	29940	DSE	down	residual	absent	absent
late_neuron	original_late_neuron	30061	SLC40A1	down	residual	absent	absent
late_neuron	original_late_neuron	3065	HDAC1	down	residual	absent	absent
late_neuron	original_late_neuron	30820	KCNIP1	down	core	down	eligible
late_neuron	original_late_neuron	3162	HMOX1	up	core	up	eligible
late_neuron	original_late_neuron	317	APAF1	down	residual	absent	absent
late_neuron	original_late_neuron	3199	HOXA2	up	core	up	eligible
late_neuron	original_late_neuron	3202	HOXA5	down	excluded_cross_source_opposed	up	eligible
late_neuron	original_late_neuron	3213	HOXB3	down	residual	absent	absent
late_neuron	original_late_neuron	3316	HSPB2	down	residual	absent	absent
late_neuron	original_late_neuron	3359	HTR3A	down	core	down	eligible
late_neuron	original_late_neuron	338657	CENATAC	up	residual	absent	absent
late_neuron	original_late_neuron	338707	B4GALNT4	down	residual	absent	absent
late_neuron	original_late_neuron	339287	MSL1	down	residual	absent	absent
late_neuron	original_late_neuron	339834	IHO1	down	excluded_cross_source_opposed	up	eligible
late_neuron	original_late_neuron	340061	STING1	down	residual	absent	absent
late_neuron	original_late_neuron	340811	AKR1C8	up	core	up	eligible
late_neuron	original_late_neuron	342035	GLDN	down	residual	absent	absent
late_neuron	original_late_neuron	343450	KCNT2	down	residual	absent	absent
late_neuron	original_late_neuron	3437	IFIT3	up	excluded_cross_source_opposed	down	eligible
late_neuron	original_late_neuron	344148	NCKAP5	down	residual	absent	absent
late_neuron	original_late_neuron	346653	GARIN1A	up	core	up	eligible
late_neuron	original_late_neuron	349565	NMNAT3	down	residual	absent	absent
late_neuron	original_late_neuron	3500	IGHG1	up	residual	absent	absent
late_neuron	original_late_neuron	352954	CASTOR3P	down	residual	absent	absent
late_neuron	original_late_neuron	353267	RAMACL	up	core	up	eligible
late_neuron	original_late_neuron	358	AQP1	down	core	down	eligible
late_neuron	original_late_neuron	3636	INPPL1	down	residual	absent	absent
late_neuron	original_late_neuron	3687	ITGAX	up	core	up	eligible
late_neuron	original_late_neuron	3726	JUNB	down	residual	absent	absent
late_neuron	original_late_neuron	3732	CD82	down	residual	absent	absent
late_neuron	original_late_neuron	374286	FBXW10B	down	excluded_cross_source_opposed	up	eligible
late_neuron	original_late_neuron	3747	KCNC2	down	core	down	eligible
