feature_id	gene_id	mapping_status	finite_all	all_zero	eligible_preaggregate	exclusion_reason
ENSG00000277959		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000277965		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000277966		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000277967		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000277968		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000277969		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000277971		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000277972	284106	unique	True	False	True	
ENSG00000277973		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000277975	1481	unique	True	False	True	
ENSG00000277977		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000277978		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000277979		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000277981		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000277984	100420803	unique	True	True	False	all_zero
ENSG00000277985	26781	unique	True	True	False	all_zero
ENSG00000277986		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000277987	105371011	unique	True	False	True	
ENSG00000277988		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000277991	102723360	unique	True	True	False	all_zero
ENSG00000277994		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000277997		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000277998	100462836	unique	True	False	True	
ENSG00000277999		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278000		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278001		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278002		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278004		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278007		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278008		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278009		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278010	124900280	unique	True	True	False	all_zero
ENSG00000278011		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278012		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278013		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278017		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278020		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278022		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278023	201299	unique	True	False	True	
ENSG00000278026		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278028		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278029		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278030	28589	unique	True	False	True	
ENSG00000278034	102465437	unique	True	True	False	all_zero
ENSG00000278035		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278038	102464828	unique	True	True	False	all_zero
ENSG00000278039		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278040		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278041		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278044	117751732	unique	True	False	True	
ENSG00000278045		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278048	124904138	unique	True	False	True	
ENSG00000278050		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278052		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278053	11056	unique	True	False	True	
ENSG00000278054		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278055		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278057	1527	unique	True	False	True	
ENSG00000278058	101928230	unique	True	False	True	
ENSG00000278060		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278068		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278069	102465944	unique	True	True	False	all_zero
ENSG00000278071		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278072		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278073	102465434	unique	True	True	False	all_zero
ENSG00000278075		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278077		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278078		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278080		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278083		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278084		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278085	102723737	unique	True	True	False	all_zero
ENSG00000278089	100033444	unique	True	True	False	all_zero
ENSG00000278090	104564224	unique	True	False	True	
ENSG00000278095		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278097		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278098	102466250	unique	True	True	False	all_zero
ENSG00000278099	6063	unique	True	False	True	
ENSG00000278100		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278102		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278103	102465864	unique	True	True	False	all_zero
ENSG00000278104		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278106		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278107		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278108	102466193	unique	True	False	True	
ENSG00000278109		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278110	729450	unique	True	True	False	all_zero
ENSG00000278112		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278113		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278122	102724655	unique	True	False	True	
ENSG00000278123	100033820	unique	True	True	False	all_zero
ENSG00000278124	106480972	unique	True	True	False	all_zero
ENSG00000278126		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278128	100129616	unique	True	True	False	all_zero
ENSG00000278129	7554	unique	True	False	True	
ENSG00000278130		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278131	388996	unique	True	False	True	
ENSG00000278133		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278134		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278135	124900916	unique	True	True	False	all_zero
ENSG00000278138		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278139	110117499	unique	True	True	False	all_zero
ENSG00000278143	100158257	unique	True	False	True	
ENSG00000278144		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278146		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278147		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278151		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278153		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278156	641467	unique	True	False	True	
ENSG00000278158		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278159	102465865	unique	True	True	False	all_zero
ENSG00000278160		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278171	133039964	unique	True	False	True	
ENSG00000278172		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278175	389741	unique	True	False	True	
ENSG00000278177		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278180		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278181		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278182		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278184	106481736	unique	True	True	False	all_zero
ENSG00000278188	124905169	unique	True	True	False	all_zero
ENSG00000278189	106632260	unique	True	True	False	all_zero
ENSG00000278192		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278193		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278195	6753	unique	True	False	True	
ENSG00000278196	28817	unique	True	False	True	
ENSG00000278197	100420370	unique	True	True	False	all_zero
ENSG00000278200		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278202		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278204	102465516	unique	True	True	False	all_zero
ENSG00000278205		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278206		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278212		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278213		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278214	400548	unique	True	False	True	
ENSG00000278215		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278217		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278218		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278221	102466812	unique	True	True	False	all_zero
ENSG00000278222	106481068	unique	True	True	False	all_zero
ENSG00000278223	102466734	unique	True	True	False	all_zero
ENSG00000278224	29964	unique	True	False	True	
ENSG00000278226		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278231		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278233	109864281	unique	True	False	True	
ENSG00000278234		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278236		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278237		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278238	123706541	unique	True	False	True	
ENSG00000278239		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278242	106481120	unique	True	True	False	all_zero
ENSG00000278249	677766	unique	True	True	False	all_zero
ENSG00000278250		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278254		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278255		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278256		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278259	80179	unique	True	False	True	
ENSG00000278261	677848	unique	True	True	False	all_zero
ENSG00000278263		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278264	102466739	unique	True	True	False	all_zero
ENSG00000278265	102465461	unique	True	True	False	all_zero
ENSG00000278266		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278267	102466751	unique	True	False	True	
ENSG00000278272		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278273		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278274	677838	unique	True	True	False	all_zero
ENSG00000278275		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278276		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278278	102465490	unique	True	True	False	all_zero
ENSG00000278281	102465842	unique	True	True	False	all_zero
ENSG00000278283		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278287		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278289	541465	unique	True	True	False	all_zero
ENSG00000278291		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278292		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278299	414060	unique	True	False	True	
ENSG00000278301	100631248	unique	True	False	True	
ENSG00000278305		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278311	79893	unique	True	False	True	
ENSG00000278313	100420930	unique	True	True	False	all_zero
ENSG00000278317	115482724	unique	True	True	False	all_zero
ENSG00000278318	7772	unique	True	False	True	
ENSG00000278319		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278324		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278328	102465481	unique	True	True	False	all_zero
ENSG00000278330		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278331	106479635	unique	True	True	False	all_zero
ENSG00000278332		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278333		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278334		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278337		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278338	100507240	unique	True	False	True	
ENSG00000278340	102465907	unique	True	True	False	all_zero
ENSG00000278341		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278342		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278343		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278344		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278346	100421674	unique	True	True	False	all_zero
ENSG00000278348		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278349	102466728	unique	True	True	False	all_zero
ENSG00000278351		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278356	124902860	unique	True	False	True	
ENSG00000278358		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278359	102466815	unique	True	False	True	
ENSG00000278367		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278370		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278374	124902105	unique	True	True	False	all_zero
ENSG00000278376		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278380		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278381		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278382		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278383		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278385		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278388		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278389		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278390	101929140	unique	True	False	True	
ENSG00000278391		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278395		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278396		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278399	390332	unique	True	False	True	
ENSG00000278400		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278404		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278406		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278408		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278410		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278412	102465514	unique	True	False	True	
ENSG00000278413		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278416		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278418	102465255	unique	True	False	True	
ENSG00000278419		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278420	102465491	unique	True	False	True	
ENSG00000278421		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278422	106479344	unique	True	True	False	all_zero
ENSG00000278424		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278428		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278431		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278433	102464825	unique	True	True	False	all_zero
ENSG00000278434		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278438	102465837	unique	True	False	True	
ENSG00000278441		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278445		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278446		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278447	102465468	unique	True	True	False	all_zero
ENSG00000278448		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278449	102465538	unique	True	True	False	all_zero
ENSG00000278454		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278455	100420263	unique	True	True	False	all_zero
ENSG00000278456		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278459		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278462		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278463	8335	unique	True	False	True	
ENSG00000278464	105372061	unique	True	False	True	
ENSG00000278465	102466202	unique	True	True	False	all_zero
ENSG00000278467		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278469		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278472		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278473	28428	unique	True	True	False	all_zero
ENSG00000278475		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278477		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278478		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278480		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278482		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278483	102465881	unique	True	False	True	
ENSG00000278484		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278485		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278486	100420501	unique	True	False	True	
ENSG00000278487		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278492		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278493		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278496	100420607	unique	True	True	False	all_zero
ENSG00000278497	106479498	unique	True	True	False	all_zero
ENSG00000278498		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278499		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278500		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278502	102466953	unique	True	True	False	all_zero
ENSG00000278505	284099	unique	True	True	False	all_zero
ENSG00000278513		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278514		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278517	102465522	unique	True	False	True	
ENSG00000278518		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278520	102467003	unique	True	False	True	
ENSG00000278522	102724631	unique	True	True	False	all_zero
ENSG00000278523		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278524	102466197	unique	True	False	True	
ENSG00000278525	106481088	unique	True	True	False	all_zero
ENSG00000278526		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278527	124900306	unique	True	True	False	all_zero
ENSG00000278528	127525796	unique	True	True	False	all_zero
ENSG00000278529	102465870	unique	True	False	True	
ENSG00000278530		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278531		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278532		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278535	79154	unique	True	False	True	
ENSG00000278537		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278540	31	unique	True	False	True	
ENSG00000278541		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278543		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278546		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278549	102466191	unique	True	False	True	
ENSG00000278551	106479729	unique	True	True	False	all_zero
ENSG00000278552	100421667	unique	True	True	False	all_zero
ENSG00000278554		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278558	728229	unique	True	False	True	
ENSG00000278561		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278566		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278569		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278570	10002	unique	True	False	True	
ENSG00000278571	102465694	unique	True	False	True	
ENSG00000278572		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278576		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278577		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278580		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278581	102464831	unique	True	False	True	
ENSG00000278582		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278585	100873885	unique	True	True	False	all_zero
ENSG00000278586		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278587		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278588	8346	unique	True	False	True	
ENSG00000278589		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278590	106480951	unique	True	False	True	
ENSG00000278591	124904144	unique	True	True	False	all_zero
ENSG00000278592		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278593		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278594		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278595		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278596	102466225	unique	True	False	True	
ENSG00000278598	102465464	unique	True	False	True	
ENSG00000278599	102723859	unique	True	False	True	
ENSG00000278600		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278601		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278602	100420369	unique	True	True	False	all_zero
ENSG00000278603		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278604	106479380	unique	True	True	False	all_zero
ENSG00000278607		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278610		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278611	101928238	unique	True	False	True	
ENSG00000278615	102288414	unique	True	False	True	
ENSG00000278616		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278617	102465873	unique	True	True	False	all_zero
ENSG00000278618	103504736	unique	True	False	True	
ENSG00000278619	79922	unique	True	False	True	
ENSG00000278621		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278626		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278627		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278630		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278631	100419815	unique	True	True	False	all_zero
ENSG00000278635		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278636		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278637	8359	unique	True	False	True	
ENSG00000278638		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278640		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278641	440017	unique	True	True	False	all_zero
ENSG00000278642		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278643		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278646		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278647		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278650		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278654	100130073	unique	True	False	True	
ENSG00000278655		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278657		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278658	102465496	unique	True	True	False	all_zero
ENSG00000278661	28718	unique	True	False	True	
ENSG00000278662	647042	unique	True	False	True	
ENSG00000278664	440013	unique	True	True	False	all_zero
ENSG00000278665		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278667		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278668		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278672	102466918	unique	True	False	True	
ENSG00000278674		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278677	8336	unique	True	False	True	
ENSG00000278678		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278681		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278683		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278684		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278685	392843	unique	True	False	True	
ENSG00000278687		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278690		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278694		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278696	106480944	unique	True	True	False	all_zero
ENSG00000278698	105370349	unique	True	False	True	
ENSG00000278700		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278701		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278702		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278703		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278705	8366	unique	True	True	False	all_zero
ENSG00000278708		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278709	105416157	unique	True	False	True	
ENSG00000278713		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278715	100033431	unique	True	True	False	all_zero
ENSG00000278716		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278719	101929225	unique	True	False	True	
ENSG00000278720	100132599	unique	True	True	False	all_zero
ENSG00000278722		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278724		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278725		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278727		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278730		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278732		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278733		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278734		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278735		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278736		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278737		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278739	103504738	unique	True	False	True	
ENSG00000278740		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278743		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278744		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278745		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278746	106479463	unique	True	False	True	
ENSG00000278752		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278754		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278756	102465431	unique	True	False	True	
ENSG00000278757	124904706	unique	True	True	False	all_zero
ENSG00000278761	399839	unique	True	True	False	all_zero
ENSG00000278763		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278764		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278765		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278766		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278768	100379571	unique	True	False	True	
ENSG00000278769		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278770		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278771	378707	unique	True	False	True	
ENSG00000278773		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278774	124904146	unique	True	True	False	all_zero
ENSG00000278775		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278778		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278783	102466516	unique	True	False	True	
ENSG00000278784		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278785		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278790	440014	unique	True	True	False	all_zero
ENSG00000278791		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278794		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278797		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278799	102465494	unique	True	True	False	all_zero
ENSG00000278802		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278803	728317	unique	True	True	False	all_zero
ENSG00000278807		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278811	100289211	unique	True	False	True	
ENSG00000278813		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278815		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278816		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278818		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278819		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000278822		unmapped	True	True	False	not_unique_one_to_one_mapping
ENSG00000278824	100422013	unique	True	False	True	
ENSG00000278825	106479456	unique	True	True	False	all_zero
ENSG00000278828	8357	unique	True	False	True	
