contrast_id	matrix_sample	score
late_neuron_DPN_vs_diabetes	A9423266_37	-0.010182389853120984
late_neuron_DPN_vs_diabetes	A9423267_37	-0.00998437462567204
late_neuron_DPN_vs_diabetes	A9423268_37	-0.004504135037298886
late_neuron_DPN_vs_diabetes	A9423269_37	-0.00036663537560475967
late_neuron_DPN_vs_diabetes	A9423396_38	0.0023143029380024924
late_neuron_DPN_vs_diabetes	A9423398_41	-0.008916570025094377
late_neuron_DPN_vs_diabetes	A9423475_37	-0.009393645338164044
late_neuron_DPN_vs_diabetes	A9423476_37	-0.000630040481853382
late_neuron_DPN_vs_diabetes	A9423477_40	-0.00613375414069061
late_neuron_DPN_vs_diabetes	A9423478_37	0.005615782923554372
late_neuron_DPN_vs_diabetes	A9423609_41	-0.002611435223355038
late_neuron_DPN_vs_diabetes	A9423611_38	-0.005445558643928559
late_neuron_DPN_vs_diabetes	A9423612_41	-0.01005071354560317
late_neuron_DPN_vs_diabetes	A9423613_38	-0.010754731993618996
late_neuron_DPN_vs_diabetes	A9423690_37	-0.006681823819374454
late_neuron_DPN_vs_diabetes	A9423691_37	-0.01583802882981191
late_neuron_DPN_vs_diabetes	A9423693_37	-0.009257432215104631
late_neuron_DPN_vs_diabetes	A9426532_41	0.0010188791156548957
late_neuron_DPN_vs_diabetes	A9426534_41	-0.010360665235000323
late_neuron_DPN_vs_diabetes	A9426535_41	-0.006387774867874896
late_neuron_DPN_vs_diabetes	A9426536_41	-0.004112008353913552
late_neuron_DPN_vs_diabetes	A9426541_38	-0.0002453822482570353
late_neuron_DPN_vs_diabetes	A9426542_38	-0.00839029574788211
late_neuron_DPN_vs_diabetes	A9426543_38	-0.0021779223679735185
late_neuron_DPN_vs_diabetes	A9426544_38	-0.009294039587067163
late_neuron_DPN_vs_diabetes	A9426545_38	-0.0015007059333274758
late_neuron_DPN_vs_diabetes	AA009120_38	0.006482683705230433
late_neuron_DPN_vs_diabetes	AA009121_38	-0.009122051602683763
late_neuron_DPN_vs_diabetes	AA009122_38	0.0013661342104993035
late_neuron_DPN_vs_diabetes	AA009123_41	0.0018534332371295328
late_neuron_DPN_vs_diabetes	AA009124_41	-0.0026933267647929054
late_neuron_DPN_vs_diabetes	AA009200_38	0.002267603605424051
late_neuron_DPN_vs_diabetes	AA009201_38	-0.0018234103629286708
late_neuron_DPN_vs_diabetes	AA009202_41	-0.004005781886118047
late_neuron_DPN_vs_diabetes	AA009203_38	-0.0014664963599758385
late_neuron_DPN_vs_diabetes	AA009204_38	-0.007396141568297598
late_neuron_DPN_vs_diabetes	AA009242_38	-0.005367567724530474
late_neuron_DPN_vs_diabetes	AA009243_41	-0.012934877364464067
late_neuron_DPN_vs_diabetes	AA009323_41	-0.007974754834015545
late_neuron_DPN_vs_diabetes	AA009930_41	-0.008806497526120637
late_neuron_DPN_vs_diabetes	AA010009_38	-0.007152160310516173
late_neuron_DPN_vs_diabetes	AA010160_38	0.012170055719842546
late_neuron_DPN_vs_diabetes	AA010243_38	-0.006990994439521829
late_neuron_DPN_vs_diabetes	AA010244_38	0.003550290959843605
late_neuron_DPN_vs_diabetes	AA010284_41	-0.0021952449931833817
late_neuron_DPN_vs_diabetes	AA010285_41	-0.0030543943974322696
late_neuron_DPN_vs_diabetes	AA010286_41	-0.006189313465115247
late_neuron_DPN_vs_diabetes	AA010363_38	-0.010537693425658232
late_neuron_DPN_vs_diabetes	AA010365_38	-0.0038856914391387845
late_neuron_DPN_vs_diabetes	AA010366_38	-0.005157708904687051
late_neuron_DPN_vs_diabetes	AA015142_41	-0.0024545757314771224
late_neuron_DPN_vs_diabetes	AA015143_38	-0.010303014660648833
late_neuron_DPN_vs_diabetes	AA015146_38	-0.00854139957825198
late_neuron_DPN_vs_diabetes	AA015222_41	-9.684786276462076e-05
late_neuron_DPN_vs_diabetes	AA015223_38	-0.007079538192386131
late_neuron_DPN_vs_diabetes	AA015224_41	-0.0017638065905405398
late_neuron_DPN_vs_diabetes	AA015225_38	-0.00332713821538988
late_neuron_DPN_vs_diabetes	AA015226_38	-0.0010032283355798574
late_neuron_DPN_vs_diabetes	AA020219_38	-0.0013521253555675988
late_neuron_DPN_vs_diabetes	AA020221_41	-0.007725296643067245
late_neuron_DPN_vs_diabetes	AA020222_41	-0.002862034573274469
late_neuron_DPN_vs_diabetes	AA020298_38	-0.0023599408982535666
