analysis_id	source	endpoint	program	block	original_effect	deleted_effect	eligible_before	eligible_after	rank_universe_same	remaining_up	remaining_down	reason	change	absolute_change	baseline_near_zero	signed_retention_ratio	same_sign
M01	GSE148059_C02	GSE148059_C02	P3	magenta	-0.0009399181623477	-0.0009530879234459	True	True	True	125	299		-1.3169761098199922e-05	1.3169761098199922e-05	False	1.0140116040159335	1.0
M01	GSE148059_C02	GSE148059_C02	P3	pink	-0.0009399181623477	-0.0008115658931945	True	True	True	124	296		0.00012835226915320003	0.00012835226915320003	False	0.8634431439939351	1.0
M01	GSE148059_C02	GSE148059_C02	P3	red	-0.0009399181623477	-0.0010289410167	True	True	True	121	292		-8.902285435229986e-05	8.902285435229986e-05	False	1.0947134100802363	1.0
M01	GSE148059_C02	GSE148059_C02	P3	turquoise	-0.0009399181623477	-0.0010347738169786	True	True	True	112	271		-9.485565463089986e-05	9.485565463089986e-05	False	1.100919057031489	1.0
M01	GSE148059_C02	GSE148059_C02	P3	yellow	-0.0009399181623477	-0.0008503729782452	True	True	True	120	284		8.954518410250007e-05	8.954518410250007e-05	False	0.9047308715911642	1.0
M01	GSE148059_C02	GSE148059_C02	P4	black	-0.0005137078967676	-0.0004314248968678	True	True	True	316	132		8.228299989980004e-05	8.228299989980004e-05	False	0.8398253162593983	1.0
M01	GSE148059_C02	GSE148059_C02	P4	blue	-0.0005137078967676	-0.0007824197977712	True	True	True	301	112		-0.0002687119010036	0.0002687119010036	False	1.5230830647035283	1.0
M01	GSE148059_C02	GSE148059_C02	P4	brown	-0.0005137078967676	-0.0003155631829408	True	True	True	304	118		0.00019814471382680006	0.00019814471382680006	False	0.6142852483413542	1.0
M01	GSE148059_C02	GSE148059_C02	P4	green	-0.0005137078967676	-0.0006925486983627	True	True	True	305	131		-0.00017884080159509996	0.00017884080159509996	False	1.3481371470448837	1.0
M01	GSE148059_C02	GSE148059_C02	P4	magenta	-0.0005137078967676	-0.0005463403721719	True	True	True	313	134		-3.2632475404300015e-05	3.2632475404300015e-05	False	1.063523406219046	1.0
M01	GSE148059_C02	GSE148059_C02	P4	pink	-0.0005137078967676	-0.0004858060202762	True	True	True	314	133		2.790187649140001e-05	2.790187649140001e-05	False	0.9456853268813527	1.0
M01	GSE148059_C02	GSE148059_C02	P4	red	-0.0005137078967676	-0.0003884367958058	True	True	True	312	128		0.00012527110096180005	0.00012527110096180005	False	0.756143322401617	1.0
M01	GSE148059_C02	GSE148059_C02	P4	turquoise	-0.0005137078967676	-0.0005872963581603	True	True	True	283	131		-7.358846139269995e-05	7.358846139269995e-05	False	1.1432496207586842	1.0
M01	GSE148059_C02	GSE148059_C02	P4	yellow	-0.0005137078967676	-0.000492756164894	True	True	True	303	122		2.0951731873599983e-05	2.0951731873599983e-05	False	0.9592146976804632	1.0
M01	GSE148059_C02	GSE148059_C02	P5	black	0.0012843018764615	0.0014581985957983	True	True	True	17	41		0.00017389671933679997	0.00017389671933679997	False	1.1354017482368857	1.0
M01	GSE148059_C02	GSE148059_C02	P5	blue	0.0012843018764615	0.0006829897717146	True	True	True	17	39		-0.0006013121047469	0.0006013121047469	False	0.5317984690611595	1.0
M01	GSE148059_C02	GSE148059_C02	P5	brown	0.0012843018764615	0.0012647625833143	True	True	True	17	42		-1.9539293147199932e-05	1.9539293147199932e-05	False	0.9847860588656661	1.0
M01	GSE148059_C02	GSE148059_C02	P5	pink	0.0012843018764615	0.0010723697066119	True	True	True	17	42		-0.00021193216984960006	0.00021193216984960006	False	0.834982589581264	1.0
M01	GSE148059_C02	GSE148059_C02	P5	red	0.0012843018764615	0.0010625234424103	True	True	True	17	42		-0.0002217784340512001	0.0002217784340512001	False	0.8273159619899937	1.0
M01	GSE148059_C02	GSE148059_C02	P5	turquoise	0.0012843018764615	0.0020973545039268	True	True	True	17	40		0.0008130526274653001	0.0008130526274653001	False	1.6330697185504528	1.0
M01	GSE148059_C02	GSE148059_C02	P5	yellow	0.0012843018764615	0.0008743852808409	True	True	True	16	39		-0.0004099165956206	0.0004099165956206	False	0.680825354900205	1.0
M01	GSE148059_C02	GSE148059_C02	P10	black	-0.0006076377689057	-0.0005150034585278	True	True	True	219	116		9.26343103779e-05	9.26343103779e-05	False	0.8475501110723813	1.0
M01	GSE148059_C02	GSE148059_C02	P10	blue	-0.0006076377689057	-0.0009331137100297	True	True	True	208	98		-0.000325475941124	0.000325475941124	False	1.5356413932434654	1.0
M01	GSE148059_C02	GSE148059_C02	P10	brown	-0.0006076377689057	-0.0003964878131821	True	True	True	210	104		0.00021114995572360003	0.00021114995572360003	False	0.6525068609479925	1.0
M01	GSE148059_C02	GSE148059_C02	P10	green	-0.0006076377689057	-0.000834130749891	True	True	True	211	115		-0.00022649298098529995	0.00022649298098529995	False	1.372743421451884	1.0
M01	GSE148059_C02	GSE148059_C02	P10	magenta	-0.0006076377689057	-0.0006534657680997	True	True	True	217	118		-4.582799919400002e-05	4.582799919400002e-05	False	1.0754199319712006	1.0
M01	GSE148059_C02	GSE148059_C02	P10	pink	-0.0006076377689057	-0.0005769837978876	True	True	True	218	117		3.065397101809997e-05	3.065397101809997e-05	False	0.9495522289977054	1.0
M01	GSE148059_C02	GSE148059_C02	P10	red	-0.0006076377689057	-0.0004976516716194	True	True	True	217	112		0.00010998609728630007	0.00010998609728630007	False	0.8189939748406769	1.0
M01	GSE148059_C02	GSE148059_C02	P10	turquoise	-0.0006076377689057	-0.0006113457837943	True	True	True	195	115		-3.708014888599955e-06	3.708014888599955e-06	False	1.0061023443214825	1.0
M01	GSE148059_C02	GSE148059_C02	P10	yellow	-0.0006076377689057	-0.0005374421986082	True	True	True	211	107		7.019557029749998e-05	7.019557029749998e-05	False	0.8844779342404674	1.0
M01	GSE24290_C01	GSE24290_C01	P8	black	-0.0071605111076229	-0.0071000188987277	True	True	True	1165	1451		6.049220889519941e-05	6.049220889519941e-05	False	0.9915519705247295	1.0
M01	GSE24290_C01	GSE24290_C01	P8	blue	-0.0071605111076229	-0.0072957356379344	True	True	True	1157	1385		-0.0001352245303115002	0.0001352245303115002	False	1.0188847595205242	1.0
M01	GSE24290_C01	GSE24290_C01	P8	brown	-0.0071605111076229	-0.0072974867897405	True	True	True	1172	1342		-0.00013697568211760037	0.00013697568211760037	False	1.0191293163377373	1.0
M01	GSE24290_C01	GSE24290_C01	P8	green	-0.0071605111076229	-0.0069521375620312	True	True	True	1207	1416		0.00020837354559169984	0.00020837354559169984	False	0.9708996267920218	1.0
M01	GSE24290_C01	GSE24290_C01	P8	magenta	-0.0071605111076229	-0.0070570748058429	True	True	True	1207	1456		0.00010343630177999958	0.00010343630177999958	False	0.9855546203021899	1.0
M01	GSE24290_C01	GSE24290_C01	P8	pink	-0.0071605111076229	-0.0067316491649677	True	True	True	1187	1453		0.00042886194265519956	0.00042886194265519956	False	0.9401073559960484	1.0
M01	GSE24290_C01	GSE24290_C01	P8	red	-0.0071605111076229	-0.0069736418363764	True	True	True	1213	1400		0.00018686927124650018	0.00018686927124650018	False	0.9739028026857519	1.0
M01	GSE24290_C01	GSE24290_C01	P8	turquoise	-0.0071605111076229	-0.0071877600909725	True	True	True	1096	1424		-2.7248983349600214e-05	2.7248983349600214e-05	False	1.0038054522840683	1.0
M01	GSE24290_C01	GSE24290_C01	P8	yellow	-0.0071605111076229	-0.0055000885532012	True	True	True	1116	1412		0.0016604225544216995	0.0016604225544216995	False	0.7681139614944448	1.0
M01	GSE24290_C01	GSE24290_C01	P7	black	0.0005273554335506	0.0004624916413897	True	True	True	72	184		-6.486379216089999e-05	6.486379216089999e-05	False	0.877001756245911	1.0
M01	GSE24290_C01	GSE24290_C01	P7	blue	0.0005273554335506	-0.0007538920893575	True	True	True	67	179		-0.0012812475229081	0.0012812475229081	False	-1.4295711040306625	0.0
M01	GSE24290_C01	GSE24290_C01	P7	brown	0.0005273554335506	4.9598676762099576e-05	True	True	True	71	164		-0.00047775675678850044	0.00047775675678850044	False	0.09405170328512517	1.0
M01	GSE24290_C01	GSE24290_C01	P7	green	0.0005273554335506	0.0012258712342242	True	True	True	72	174		0.0006985158006736	0.0006985158006736	False	2.3245635793882022	1.0
M01	GSE24290_C01	GSE24290_C01	P7	magenta	0.0005273554335506	0.0004451131629442	True	True	True	73	187		-8.224227060640003e-05	8.224227060640003e-05	False	0.8440477420462401	1.0
M01	GSE24290_C01	GSE24290_C01	P7	pink	0.0005273554335506	0.0004685835629205	True	True	True	73	185		-5.877187063010002e-05	5.877187063010002e-05	False	0.8885535885457776	1.0
M01	GSE24290_C01	GSE24290_C01	P7	red	0.0005273554335506	0.0002896077237689	True	True	True	70	182		-0.0002377477097817	0.0002377477097817	False	0.5491698868427645	1.0
M01	GSE24290_C01	GSE24290_C01	P7	turquoise	0.0005273554335506	0.0013700859311404	True	True	True	65	166		0.0008427304975898001	0.0008427304975898001	False	2.598031316214626	1.0
M01	GSE24290_C01	GSE24290_C01	P7	yellow	0.0005273554335506	0.0010550562897213	True	True	True	70	179		0.0005277008561707001	0.0005277008561707001	False	2.0006550091231152	1.0
M01	GSE24290_C01	GSE24290_C01	P6	black	-0.0043372729324156	-0.0036924439289525	True	True	True	37	74		0.0006448290034631	0.0006448290034631	False	0.8513284698678234	1.0
M01	GSE24290_C01	GSE24290_C01	P6	blue	-0.0043372729324156	-0.0040377223868765	True	True	True	36	72		0.0002995505455391	0.0002995505455391	False	0.9309357399899046	1.0
M01	GSE24290_C01	GSE24290_C01	P6	brown	-0.0043372729324156	-0.004219096883665	True	True	True	38	65		0.00011817604875060013	0.00011817604875060013	False	0.9727533750833653	1.0
M01	GSE24290_C01	GSE24290_C01	P6	green	-0.0043372729324156	-0.0039139705738239	True	True	True	40	71		0.00042330235859170014	0.00042330235859170014	False	0.902403568973478	1.0
M01	GSE24290_C01	GSE24290_C01	P6	magenta	-0.0043372729324156	-0.004395790012166	True	True	True	39	75		-5.851707975039998e-05	5.851707975039998e-05	False	1.0134916756824452	1.0
M01	GSE24290_C01	GSE24290_C01	P6	pink	-0.0043372729324156	-0.0042259757239554	True	True	True	38	75		0.00011129720846020028	0.00011129720846020028	False	0.974339357888134	1.0
M01	GSE24290_C01	GSE24290_C01	P6	red	-0.0043372729324156	-0.0040887876860978	True	True	True	40	73		0.00024848524631780004	0.00024848524631780004	False	0.9427093359837494	1.0
M01	GSE24290_C01	GSE24290_C01	P6	turquoise	-0.0043372729324156	-0.0048556049925042	True	True	True	35	71		-0.0005183320600885997	0.0005183320600885997	False	1.1195064429113342	1.0
M01	GSE24290_C01	GSE24290_C01	P6	yellow	-0.0043372729324156	-0.0037815383659744	True	True	True	37	73		0.0005557345664411999	0.0005557345664411999	False	0.8718700494294951	1.0
M01	GSE24290_C01	GSE24290_C01	P1	black	-0.0033353447737865	-0.0035192083962894	True	True	True	283	308		-0.00018386362250290018	0.00018386362250290018	False	1.0551258220583195	1.0
M01	GSE24290_C01	GSE24290_C01	P1	blue	-0.0033353447737865	-0.0034264768229109	True	True	True	277	275		-9.113204912440014e-05	9.113204912440014e-05	False	1.0273231270843828	1.0
M01	GSE24290_C01	GSE24290_C01	P1	brown	-0.0033353447737865	-0.0031588126026327	True	True	True	268	290		0.00017653217115379998	0.00017653217115379998	False	0.9470722869368047	1.0
M01	GSE24290_C01	GSE24290_C01	P1	green	-0.0033353447737865	-0.0048677275862094	True	True	True	261	315		-0.0015323828124229003	0.0015323828124229003	False	1.4594376043119643	1.0
M01	GSE24290_C01	GSE24290_C01	P1	magenta	-0.0033353447737865	-0.0029102368074905	True	True	True	283	317		0.0004251079662959999	0.0004251079662959999	False	0.8725445208432261	1.0
M01	GSE24290_C01	GSE24290_C01	P1	pink	-0.0033353447737865	-0.0034302940585634	True	True	True	283	316		-9.49492847769004e-05	9.49492847769004e-05	False	1.0284676071640737	1.0
M01	GSE24290_C01	GSE24290_C01	P1	red	-0.0033353447737865	-0.0034478081916229	True	True	True	278	310		-0.00011246341783640017	0.00011246341783640017	False	1.0337186784167816	1.0
M01	GSE24290_C01	GSE24290_C01	P1	turquoise	-0.0033353447737865	-0.0028008168534729	True	True	True	236	298		0.0005345279203136	0.0005345279203136	False	0.8397383309471874	1.0
M01	GSE24290_C01	GSE24290_C01	P1	yellow	-0.0033353447737865	-0.0029751642249358	True	True	True	272	302		0.0003601805488506996	0.0003601805488506996	False	0.8920109993780945	1.0
M01	GSE24290_C01	GSE24290_C01	P2	black	-0.0070024354687841	-0.0069244379790216	True	True	True	1233	1554		7.799748976249944e-05	7.799748976249944e-05	False	0.9888613768580657	1.0
M01	GSE24290_C01	GSE24290_C01	P2	blue	-0.0070024354687841	-0.0071548322790547	True	True	True	1221	1486		-0.00015239681027060057	0.00015239681027060057	False	1.0217634008838732	1.0
M01	GSE24290_C01	GSE24290_C01	P2	brown	-0.0070024354687841	-0.0071303856703546	True	True	True	1241	1435		-0.00012795020157050068	0.00012795020157050068	False	1.018272242870482	1.0
M01	GSE24290_C01	GSE24290_C01	P2	green	-0.0070024354687841	-0.0067892562620153	True	True	True	1278	1516		0.00021317920676879997	0.00021317920676879997	False	0.9695564196601134	1.0
M01	GSE24290_C01	GSE24290_C01	P2	magenta	-0.0070024354687841	-0.0069064691287725	True	True	True	1277	1560		9.596634001159988e-05	9.596634001159988e-05	False	0.9862952910541761	1.0
M01	GSE24290_C01	GSE24290_C01	P2	pink	-0.0070024354687841	-0.0065924780895949	True	True	True	1256	1557		0.00040995737918919986	0.00040995737918919986	False	0.9414550293227644	1.0
M01	GSE24290_C01	GSE24290_C01	P2	red	-0.0070024354687841	-0.0068074985174749	True	True	True	1283	1500		0.00019493695130919954	0.00019493695130919954	False	0.9721615497667631	1.0
M01	GSE24290_C01	GSE24290_C01	P2	turquoise	-0.0070024354687841	-0.0070406266575697	True	True	True	1159	1524		-3.819118878560079e-05	3.819118878560079e-05	False	1.0054539865388052	1.0
M01	GSE24290_C01	GSE24290_C01	P2	yellow	-0.0070024354687841	-0.0053120524163772	True	True	True	1179	1514		0.0016903830524068993	0.0016903830524068993	False	0.758600695437695	1.0
M01	GSE24290_C01	GSE24290_C01	P3	black	-0.0004992705645949	-0.0003084037868349	True	True	True	116	275		0.00019086677776000005	0.00019086677776000005	False	0.6177087309065251	1.0
M01	GSE24290_C01	GSE24290_C01	P3	blue	-0.0004992705645949	-0.0010760188295591	True	True	True	110	267		-0.0005767482649642	0.0005767482649642	False	2.155181790923653	1.0
M01	GSE24290_C01	GSE24290_C01	P3	brown	-0.0004992705645949	-0.0006835401428192	True	True	True	115	246		-0.00018426957822429996	0.00018426957822429996	False	1.369077592975691	1.0
M01	GSE24290_C01	GSE24290_C01	P3	green	-0.0004992705645949	8.649915711504371e-05	True	True	True	119	262		0.0005857697217099437	0.0005857697217099437	False	-0.17325106515187355	0.0
M01	GSE24290_C01	GSE24290_C01	P3	magenta	-0.0004992705645949	-0.0005654367218494	True	True	True	119	279		-6.616615725449999e-05	6.616615725449999e-05	False	1.1325256523147647	1.0
M01	GSE24290_C01	GSE24290_C01	P3	pink	-0.0004992705645949	-0.0004882202305567	True	True	True	118	277		1.1050334038200011e-05	1.1050334038200011e-05	False	0.9778670427983952	1.0
M01	GSE24290_C01	GSE24290_C01	P3	red	-0.0004992705645949	-0.0008080652714989	True	True	True	115	272		-0.000308794706904	0.000308794706904	False	1.6184917133149057	1.0
M01	GSE24290_C01	GSE24290_C01	P3	turquoise	-0.0004992705645949	-0.0001868271341237	True	True	True	107	253		0.00031244343047120006	0.00031244343047120006	False	0.3742001779642036	1.0
M01	GSE24290_C01	GSE24290_C01	P3	yellow	-0.0004992705645949	-0.0004527218559517	True	True	True	114	264		4.6548708643200044e-05	4.6548708643200044e-05	False	0.906766567179924	1.0
M01	GSE24290_C01	GSE24290_C01	P4	black	-0.0048782004248135	-0.0050157323223342	True	True	True	304	129		-0.00013753189752069989	0.00013753189752069989	False	1.028193162548453	1.0
M01	GSE24290_C01	GSE24290_C01	P4	blue	-0.0048782004248135	-0.0047256706394842	True	True	True	289	109		0.00015252978532930006	0.00015252978532930006	False	0.9687323660271439	1.0
M01	GSE24290_C01	GSE24290_C01	P4	brown	-0.0048782004248135	-0.0040739735530539	True	True	True	292	116		0.0008042268717596002	0.0008042268717596002	False	0.8351386163494201	1.0
M01	GSE24290_C01	GSE24290_C01	P4	green	-0.0048782004248135	-0.00557026873108	True	True	True	293	128		-0.0006920683062664997	0.0006920683062664997	False	1.1418695924723015	1.0
M01	GSE24290_C01	GSE24290_C01	P4	magenta	-0.0048782004248135	-0.0048074796107667	True	True	True	301	131		7.072081404680026e-05	7.072081404680026e-05	False	0.9855026837997326	1.0
M01	GSE24290_C01	GSE24290_C01	P4	pink	-0.0048782004248135	-0.004968414223463	True	True	True	302	130		-9.021379864949941e-05	9.021379864949941e-05	False	1.0184932538217613	1.0
M01	GSE24290_C01	GSE24290_C01	P4	red	-0.0048782004248135	-0.0046553222289329	True	True	True	300	125		0.00022287819588060007	0.00022287819588060007	False	0.954311390170255	1.0
M01	GSE24290_C01	GSE24290_C01	P4	turquoise	-0.0048782004248135	-0.0041064802649508	True	True	True	272	128		0.0007717201598627004	0.0007717201598627004	False	0.8418022851342349	1.0
M01	GSE24290_C01	GSE24290_C01	P4	yellow	-0.0048782004248135	-0.0053618148708969	True	True	True	293	119		-0.00048361444608339965	0.00048361444608339965	False	1.0991378795392337	1.0
M01	GSE24290_C01	GSE24290_C01	P5	black	0.0049169598261659	0.0040615278606082	True	True	True	14	40		-0.0008554319655577	0.0008554319655577	False	0.8260242109350849	1.0
M01	GSE24290_C01	GSE24290_C01	P5	blue	0.0049169598261659	0.0070445369368493	True	True	True	14	38		0.0021275771106834002	0.0021275771106834002	False	1.432701747807938	1.0
M01	GSE24290_C01	GSE24290_C01	P5	brown	0.0049169598261659	0.0055852387811104	True	True	True	14	41		0.0006682789549444998	0.0006682789549444998	False	1.135913039473744	1.0
M01	GSE24290_C01	GSE24290_C01	P5	pink	0.0049169598261659	0.0050280047358057	True	True	True	14	41		0.00011104490963980036	0.00011104490963980036	False	1.0225840587610393	1.0
M01	GSE24290_C01	GSE24290_C01	P5	red	0.0049169598261659	0.0054852861734447	True	True	True	14	41		0.0005683263472788004	0.0005683263472788004	False	1.1155849076200333	1.0
M01	GSE24290_C01	GSE24290_C01	P5	turquoise	0.0049169598261659	0.0039270809720166	True	True	True	14	39		-0.0009898788541492995	0.0009898788541492995	False	0.7986807114262762	1.0
M01	GSE24290_C01	GSE24290_C01	P5	yellow	0.0049169598261659	0.0064786851236256	True	True	True	13	38		0.0015617252974597	0.0015617252974597	False	1.3176201052424477	1.0
M01	GSE24290_C01	GSE24290_C01	P10	black	-0.0054970608803075	-0.0056547929073698	True	True	True	211	116		-0.0001577320270622993	0.0001577320270622993	False	1.0286938839675859	1.0
M01	GSE24290_C01	GSE24290_C01	P10	blue	-0.0054970608803075	-0.0052421878432067	True	True	True	200	98		0.00025487303710079994	0.00025487303710079994	False	0.9536346708449511	1.0
M01	GSE24290_C01	GSE24290_C01	P10	brown	-0.0054970608803075	-0.004557595224559	True	True	True	202	104		0.0009394656557485002	0.0009394656557485002	False	0.8290967343814559	1.0
M01	GSE24290_C01	GSE24290_C01	P10	green	-0.0054970608803075	-0.006365709652532	True	True	True	203	115		-0.0008686487722245001	0.0008686487722245001	False	1.158020584297387	1.0
M01	GSE24290_C01	GSE24290_C01	P10	magenta	-0.0054970608803075	-0.0054703775761385	True	True	True	209	118		2.668330416900032e-05	2.668330416900032e-05	False	0.9951458961888907	1.0
M01	GSE24290_C01	GSE24290_C01	P10	pink	-0.0054970608803075	-0.0056068505836543	True	True	True	210	117		-0.00010978970334679997	0.00010978970334679997	False	1.0199724372237002	1.0
M01	GSE24290_C01	GSE24290_C01	P10	red	-0.0054970608803075	-0.0052282654159899	True	True	True	209	112		0.0002687954643176005	0.0002687954643176005	False	0.9511019670019437	1.0
M01	GSE24290_C01	GSE24290_C01	P10	turquoise	-0.0054970608803075	-0.0046886542052085	True	True	True	187	115		0.0008084066750990004	0.0008084066750990004	False	0.8529383805817011	1.0
M01	GSE24290_C01	GSE24290_C01	P10	yellow	-0.0054970608803075	-0.0061154131509188	True	True	True	205	107		-0.0006183522706112998	0.0006183522706112998	False	1.1124877974021474	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P8	black	-0.0368927498444749	-0.036693321278216	True	True	True	1236	1572		0.00019942856625890237	0.00019942856625890237	False	0.9945943697040851	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P8	blue	-0.0368927498444749	-0.0374255509384884	True	True	True	1229	1502		-0.0005328010940134978	0.0005328010940134978	False	1.0144418915982023	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P8	brown	-0.0368927498444749	-0.0351978756273635	True	True	True	1244	1458		0.0016948742171114042	0.0016948742171114042	False	0.9540594229420057	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P8	green	-0.0368927498444749	-0.0371910263552076	True	True	True	1282	1532		-0.0002982765107326993	0.0002982765107326993	False	1.0080849628176298	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P8	magenta	-0.0368927498444749	-0.0362372392323482	True	True	True	1282	1577		0.0006555106121267015	0.0006555106121267015	False	0.9822319936873757	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P8	pink	-0.0368927498444749	-0.0359196053666852	True	True	True	1260	1574		0.0009731444777896989	0.0009731444777896989	False	0.9736223382130069	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P8	red	-0.0368927498444749	-0.0372675165346989	True	True	True	1288	1517		-0.0003747666902239946	0.0003747666902239946	False	1.0101582747776694	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P8	turquoise	-0.0368927498444749	-0.0338051143963907	True	True	True	1170	1542		0.0030876354480842	0.0030876354480842	False	0.9163077986569058	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P8	yellow	-0.0368927498444749	-0.034596401086572	True	True	True	1188	1529		0.0022963487579029038	0.0022963487579029038	False	0.9377560965885332	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P7	black	0.0267471692281034	0.0286583821506323	True	True	True	79	186		0.001911212922528903	0.001911212922528903	False	1.07145477363342	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P7	blue	0.0267471692281034	0.029324029213199	True	True	True	74	181		0.002576859985095603	0.002576859985095603	False	1.096341409557019	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P7	brown	0.0267471692281034	0.0344115182958587	True	True	True	78	166		0.007664349067755302	0.007664349067755302	False	1.2865480456041056	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P7	green	0.0267471692281034	0.0253787864072568	True	True	True	79	176		-0.0013683828208465969	0.0013683828208465969	False	0.9488400881163592	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P7	magenta	0.0267471692281034	0.0263121395789889	True	True	True	80	189		-0.00043502964911449823	0.00043502964911449823	False	0.9837354882154254	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P7	pink	0.0267471692281034	0.0273008192844988	True	True	True	80	187		0.0005536500563954015	0.0005536500563954015	False	1.0206993888464906	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P7	red	0.0267471692281034	0.0239242912667095	True	True	True	77	184		-0.0028228779613939	0.0028228779613939	False	0.8944606833971841	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P7	turquoise	0.0267471692281034	0.0286126332638122	True	True	True	72	167		0.0018654640357088012	0.0018654640357088012	False	1.0697443538716145	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P7	yellow	0.0267471692281034	0.0268605707410023	True	True	True	77	181		0.00011340151289890299	0.00011340151289890299	False	1.0042397575583344	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P6	black	0.0098280128728479	0.012800422658271	True	True	True	44	77		0.0029724097854231003	0.0029724097854231003	False	1.3024426019663702	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P6	blue	0.0098280128728479	0.0082233090025624	True	True	True	42	75		-0.0016047038702855006	0.0016047038702855006	False	0.8367214317841548	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P6	brown	0.0098280128728479	0.014116559922458	True	True	True	45	68		0.004288547049610099	0.004288547049610099	False	1.4363595271082903	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P6	green	0.0098280128728479	0.0078943381809566	True	True	True	47	74		-0.001933674691891301	0.001933674691891301	False	0.8032486610560399	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P6	magenta	0.0098280128728479	0.0106690718509376	True	True	True	46	78		0.0008410589780896999	0.0008410589780896999	False	1.0855777245075975	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P6	pink	0.0098280128728479	0.0121047924644264	True	True	True	45	78		0.0022767795915784993	0.0022767795915784993	False	1.2316622516713034	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P6	red	0.0098280128728479	0.0099548425059683	True	True	True	47	76		0.00012682963312040003	0.00012682963312040003	False	1.0129049111719008	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P6	turquoise	0.0098280128728479	0.021984830292314	True	True	True	41	73		0.0121568174194661	0.0121568174194661	False	2.23695578920659	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P6	yellow	0.0098280128728479	0.0009062345842336	True	True	True	44	76		-0.0089217782886143	0.0089217782886143	False	0.09220934037818339	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P1	black	-0.0504969177382452	-0.0527714482425927	True	True	True	299	319		-0.002274530504347498	0.002274530504347498	False	1.0450429571986495	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P1	blue	-0.0504969177382452	-0.0488506656605439	True	True	True	293	286		0.0016462520777013046	0.0016462520777013046	False	0.9673989591555908	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P1	brown	-0.0504969177382452	-0.0385909648879017	True	True	True	284	299		0.011905952850343501	0.011905952850343501	False	0.7642241668677887	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P1	green	-0.0504969177382452	-0.0495379223786082	True	True	True	276	326		0.0009589953596370049	0.0009589953596370049	False	0.981008833754804	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P1	magenta	-0.0504969177382452	-0.0498533418124326	True	True	True	299	328		0.0006435759258126006	0.0006435759258126006	False	0.9872551443803238	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P1	pink	-0.0504969177382452	-0.0506803399244656	True	True	True	299	327		-0.0001834221862203958	0.0001834221862203958	False	1.0036323441991288	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P1	red	-0.0504969177382452	-0.0488505569592704	True	True	True	294	321		0.0016463607789748008	0.0016463607789748008	False	0.9673968065237398	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P1	turquoise	-0.0504969177382452	-0.0474247633725761	True	True	True	249	308		0.0030721543656691067	0.0030721543656691067	False	0.9391615468176917	1.0
M01	original_JCI_sural_DPN_control	original_JCI_sural_DPN_control	P1	yellow	-0.0504969177382452	-0.0511578314071429	True	True	True	287	313		-0.0006609136688976933	0.0006609136688976933	False	1.0130881982208022	1.0
